org_name	org_url
National Society Colonial Dames Xvii	/org/national-society-colonial-dames-xvii-1
Rome Community Development Organization	/org/rome-community-development-organization
Friends Of Mississippi Libraries Inc	/org/friends-of-mississippi-libraries-inc-39
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1046
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1125
North Mississippi Emmaus Community Inc	/org/north-mississippi-emmaus-community-inc
Pta Mississippi Congress	/org/pta-mississippi-congress-2
North Gulfport Community Scholar Ship Fund Inc	/org/north-gulfport-community-scholar-ship-fund-inc
Center For Pregnancy Choices Of South Central Mississippi	/org/center-for-pregnancy-choices-of-south-central-mississippi
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1124
Toastmasters International	/org/toastmasters-international_3827
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity
Full Gospel Missionary Church	/org/full-gospel-missionary-church
Hope Thru Truth Ministries	/org/hope-thru-truth-ministries
Helm Incorporated	/org/helm-incorporated
Greenbrook Elementary Pto	/org/greenbrook-elementary-pto
Friends Of Mississippi Libraries Inc	/org/friends-of-mississippi-libraries-inc-1
White Horse Christian Retreat Camp Inc	/org/white-horse-christian-retreat-camp-inc
Love Ministries Inc	/org/love-ministries-inc-2
Morton Medical Center Inc	/org/morton-medical-center-inc
Brices Crossroads National Battlefield Commission Inc	/org/brices-crossroads-national-battlefield-commission-inc
Holmes Assembly Of God	/org/holmes-assembly-of-god
Glendora Economic And Community Development Inc	/org/glendora-economic-and-community-development-inc
Ballet Mississippi Foundation	/org/ballet-mississippi-foundation
Compassionate Friends, Inc.	/org/compassionate-friends-inc_17263
Southern Baptist Bivocational Ministers Association Inc	/org/southern-baptist-bivocational-ministers-association-inc
Covenant Presbyterian Church 307 Ivy Ave	/org/covenant-presbyterian-church-307-ivy-ave
The Mississippi Academy Of Ancient Music Inc	/org/the-mississippi-academy-of-ancient-music-inc
Tutwiler Clinic Inc	/org/tutwiler-clinic-inc
Jus Jesus Ministries Inc	/org/jus-jesus-ministries-inc
Dream Of Hattiesburg Inc	/org/dream-of-hattiesburg-inc
The Shafer Center For Crisis Intervention	/org/the-shafer-center-for-crisis-intervention
Uspc Newco Inc	/org/uspc-newco-inc_17273
Copiah-Lincoln Junior College Foundation Inc	/org/copiah-lincoln-junior-college-foundation-inc
St Vincent De Paul Society	/org/st-vincent-de-paul-society_17275
Pta Mississippi Congress	/org/pta-mississippi-congress-20
Mississippi Cultural Crossroads Inc	/org/mississippi-cultural-crossroads-inc
Gary Bowlin Evangelistic Association Inc	/org/gary-bowlin-evangelistic-association-inc
Winona Community Improvement Club	/org/winona-community-improvement-club
Mantachie Rural Health Care Inc	/org/mantachie-rural-health-care-inc
First Assembly Of God	/org/first-assembly-of-god-570
Shepherds Staff Ministries Inc	/org/shepherds-staff-ministries-inc
Friends Of The Grenada County Hospital Committee Charitable Tr	/org/friends-of-the-grenada-county-hospital-committee-charitable-tr
National Society Colonial Dames Xvii Century	/org/national-society-colonial-dames-xvii-century-236
East Mississippi Junior College Development Foundation	/org/east-mississippi-junior-college-development-foundation
Haven House Family Shelter	/org/haven-house-family-shelter
Grace Church Of Cleveland	/org/grace-church-of-cleveland
William Carey College Development Foundation Inc	/org/william-carey-college-development-foundation-inc
Sons Of The American Revolution	/org/sons-of-the-american-revolution_17291
Soil And Water Conservation Society	/org/soil-and-water-conservation-society_17292
Church After School Association Inc	/org/church-after-school-association-inc
Gulf Coast Symphony Orchestra Inc	/org/gulf-coast-symphony-orchestra-inc
Mississippi Engineering Society Mes State Scholarship Fund	/org/mississippi-engineering-society-mes-state-scholarship-fund
Parents Without Partners	/org/parents-without-partners_17298
Mississippi Rural Water Association Inc	/org/mississippi-rural-water-association-inc
Bible Ministry Association	/org/bible-ministry-association
Northeast Ms Community Svcs Inc	/org/northeast-ms-community-svcs-inc
National Society Colonial Dames Xvii Century	/org/national-society-colonial-dames-xvii-century-235
National Football Foundation And College Hall Of Fame Inc	/org/national-football-foundation-and-college-hall-of-fame-inc-65
Mississippi Institute For Small Towns, Inc.	/org/mississippi-institute-for-small-towns-inc
Harvard Club Of Mississippi Inc Term	/org/harvard-club-of-mississippi-inc-term
Amite County Medical Services Inc	/org/amite-county-medical-services-inc
Centreville Academy Inc	/org/centreville-academy-inc
Mississippi Arts Commission	/org/mississippi-arts-commission
H C Watkins Memorial Hospital Inc	/org/h-c-watkins-memorial-hospital-inc
Tupelo Service Finance Inc	/org/tupelo-service-finance-inc
College Hill Presbyterian Church	/org/college-hill-presbyterian-church
Five County Child Development Program Inc	/org/five-county-child-development-program-inc
Washington County Opportunities Inc	/org/washington-county-opportunities-inc
Institute Of Community Services Incorporated	/org/institute-of-community-services-incorporated
Region 1-Mental Health Commission	/org/region-1-mental-health-commission
Delta Health Center Inc	/org/delta-health-center-inc
Helping Hands Of Columbus Inc	/org/helping-hands-of-columbus-inc
Millsaps College	/org/millsaps-college
Methodist Hospital Of Hattiesburg Inc	/org/methodist-hospital-of-hattiesburg-inc
Main Street Presbyterian Church	/org/main-street-presbyterian-church
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-934
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-914
Phi Theta Kappa Society	/org/phi-theta-kappa-society_18076
Tennessee Branch Of The International Dyslexia Association	/org/tennessee-branch-of-the-international-dyslexia-association
Faith Temple Pentecostal Church	/org/faith-temple-pentecostal-church
Compassionate Friends, Inc.	/org/compassionate-friends-inc_18496
Yazoo City Church Of Christ	/org/yazoo-city-church-of-christ
Biloxi Tricentennial Commission Inc	/org/biloxi-tricentennial-commission-inc
Housing Development Corporation Of Humphreys County Inc	/org/housing-development-corporation-of-humphreys-county-inc
Demolay International	/org/demolay-international-1269
Quail Unlimited Inc	/org/quail-unlimited-inc_20840
Phi Theta Kappa Society	/org/phi-theta-kappa-society-12
Phi Theta Kappa Chapter	/org/phi-theta-kappa-chapter
Phi Theta Kappa Society	/org/phi-theta-kappa-society-1
Phi Theta Kappa Society	/org/phi-theta-kappa-society_21047
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-854
Wilkinson County Industrial Development Authority	/org/wilkinson-county-industrial-development-authority
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1173
Wfca Radio Inc	/org/wfca-radio-inc
North Mississippi Medical Center Inc	/org/north-mississippi-medical-center-inc
Lawrence County Business & Professional Votech Scholarship	/org/lawrence-county-business-professional-votech-scholarship
Lawrence County Hospital	/org/lawrence-county-hospital
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-247
Adat Inc	/org/adat-inc
Pontotoc Community Hospital	/org/pontotoc-community-hospital
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1128
The Tate County Mississippi Genealogical Society Inc	/org/the-tate-county-mississippi-genealogical-society-inc
Mississippi Homemaker Volunteers Inc	/org/mississippi-homemaker-volunteers-inc-8
South Sunflower Habitat For Humanity	/org/south-sunflower-habitat-for-humanity
Mother Goose Incorporated	/org/mother-goose-incorporated
New Hope M B Church	/org/new-hope-m-b-church
Spca Of Diamondhead Inc	/org/spca-of-diamondhead-inc
Petal Childrens Task Force Inc	/org/petal-childrens-task-force-inc
Grace Reformed Baptist Church	/org/grace-reformed-baptist-church
Fisher Ferry Volunteer Fire Department	/org/fisher-ferry-volunteer-fire-department
Habitat For Humanity International Inc	/org/habitat-for-humanity-international-inc-1308
Lupus Foundation Of America Mississippi Chapter	/org/lupus-foundation-of-america-mississippi-chapter
Pta Mississippi Congress	/org/pta-mississippi-congress-19
International Reading Association Inc	/org/international-reading-association-inc-32
Ebony Pearls Foundation Inc	/org/ebony-pearls-foundation-inc
National Council Of Negro Women Inc	/org/national-council-of-negro-women-inc_5952
The National Juneteenth Observance Foundation Inc	/org/the-national-juneteenth-observance-foundation-inc
Mississippi Association Of The Deaf Incorporated	/org/mississippi-association-of-the-deaf-incorporated
Edwards Street Fellowship Center Inc	/org/edwards-street-fellowship-center-inc
Wonderful World Of Learning, Inc.	/org/wonderful-world-of-learning-inc
Bibles For Communist Lands Inc	/org/bibles-for-communist-lands-inc
Mhg Development Foundation Inc	/org/mhg-development-foundation-inc
Friends Of Terry	/org/friends-of-terry
Dominican Sisters Advocacy For The Poor	/org/dominican-sisters-advocacy-for-the-poor
Mississippi Vision Foundation	/org/mississippi-vision-foundation
Pine Woods Chapter Of The National Audubon Society	/org/pine-woods-chapter-of-the-national-audubon-society
Sons Of Confederate Veterans Inc	/org/sons-of-confederate-veterans-inc-5
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-528
Shiloh Missionary Baptist Church Of Moss Point	/org/shiloh-missionary-baptist-church-of-moss-point
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-521
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-507
Church Of The Way Of Meridian Incorporated	/org/church-of-the-way-of-meridian-incorporated
Dayspring Ministries Inc	/org/dayspring-ministries-inc
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1061
Operation Save Lives	/org/operation-save-lives
Mississippi State Medical Association Foundation Inc	/org/mississippi-state-medical-association-foundation-inc
Laurel Community Concert Association	/org/laurel-community-concert-association
Brain Injury Association Of Mississippi	/org/brain-injury-association-of-mississippi
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-487
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-483
American Inns Of Court Foundation	/org/american-inns-of-court-foundation-255
Psi Chi The National Honor Society In Psychology	/org/psi-chi-the-national-honor-society-in-psychology-767
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-458
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity_27925
American Institute Of Industrial Engineers Inc	/org/american-institute-of-industrial-engineers-inc-15
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-413
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-395
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-376
Women's Aglow Fellowship Of Philadelphia Mississippi	/org/womens-aglow-fellowship-of-philadelphia-mississippi
Harvest Of Faith Church	/org/harvest-of-faith-church
Rising Sun Missionary Baptist Church	/org/rising-sun-missionary-baptist-church
Youngheart Ministries Inc	/org/youngheart-ministries-inc
Sigma Theta Tau Inc	/org/sigma-theta-tau-inc-170
International Lutheran Laymens League	/org/international-lutheran-laymens-league_43608
Southern Atlantic Corporation	/org/southern-atlantic-corporation
Grenada Junior Auxiliary Inc	/org/grenada-junior-auxiliary-inc
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-267
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-274
Old Spanish Trail Heritage Foundation Inc	/org/old-spanish-trail-heritage-foundation-inc
Mississippi State Rescue Workers Inc	/org/mississippi-state-rescue-workers-inc
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-239
Juvenile Diabetes Foundation International	/org/juvenile-diabetes-foundation-international_84240
Phit Theta Kappa Fraternity	/org/phit-theta-kappa-fraternity
Indianola Rotary Club Educational Trust	/org/indianola-rotary-club-educational-trust
Toastmistress Clubs International Delphi	/org/toastmistress-clubs-international-delphi
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-234
St Dominic Jackson Memorial Hospital Auxiliary	/org/st-dominic-jackson-memorial-hospital-auxiliary
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-217
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-223
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-229
Iuka Gospel Assembly Church	/org/iuka-gospel-assembly-church
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-201
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-209
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-186
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-171
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-130
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-147
Phi Theta Kappa Fratetnity	/org/phi-theta-kappa-fratetnity
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-109
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-124
Association For The Severly Handicapped	/org/association-for-the-severly-handicapped_60141
Friends Of Mississippi Libraries Inc	/org/friends-of-mississippi-libraries-inc-83
Friends Of Mississippi Libraries Inc	/org/friends-of-mississippi-libraries-inc-86
Friends Of Mississippi Libraries Inc	/org/friends-of-mississippi-libraries-inc-82
Revivals Of Deliverance Inc	/org/revivals-of-deliverance-inc
Bereaved Parents Of The Usa	/org/bereaved-parents-of-the-usa_62618
National Council Of Negro Women Nc Lee County Sect	/org/national-council-of-negro-women-nc-lee-county-sect
Phi Theta Kappa	/org/phi-theta-kappa_62667
Civil Air Patrol	/org/civil-air-patrol_62781
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1159
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1165
Phi Theta Kappa	/org/phi-theta-kappa-211
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1153
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1146
God Cares Ministries	/org/god-cares-ministries-3
Berean International Ministries	/org/berean-international-ministries
Faith Baptist Church	/org/faith-baptist-church-99
Walthall County Mississippi Tr For Preservation Of Hist Culture & Art	/org/walthall-county-mississippi-tr-for-preservation-of-hist-culture-art
Armed Services Ymca Of The Usa	/org/armed-services-ymca-of-the-usa_71632
Hope Foundation Ulj	/org/hope-foundation-ulj
Boys & Girls Club Of Covington County Inc	/org/boys-girls-club-of-covington-county-inc
New Covenant Presbyterian Church	/org/new-covenant-presbyterian-church
Christ Community Church Of Hernando	/org/christ-community-church-of-hernando
Jefferson County Coalition For Honest Government	/org/jefferson-county-coalition-for-honest-government
Institute For Development Of Human Performance	/org/institute-for-development-of-human-performance
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1126
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1121
Distributive Education Clubs Of America	/org/distributive-education-clubs-of-america-44
Mississippi Bar Foundation Inc	/org/mississippi-bar-foundation-inc
National Society Of The Daughters Of The American Revolution	/org/national-society-of-the-daughters-of-the-american-revolution-278
United Daughters Of The Confederacy	/org/united-daughters-of-the-confederacy-76
United Daughters Of The Confederacy	/org/united-daughters-of-the-confederacy-77
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1113
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1115
Tchula Presbyterian Church	/org/tchula-presbyterian-church
Robert G Kennington Trust Uw Fbo Reformed Theological Seminary	/org/robert-g-kennington-trust-uw-fbo-reformed-theological-seminary
Richard S Thomson Sr Trinity Episcopal Church Trust	/org/richard-s-thomson-sr-trinity-episcopal-church-trust
Junior Auxiliary Of Vicksburg Ms Inc	/org/junior-auxiliary-of-vicksburg-ms-inc
4-H Club Foundation Of Mississippi Inc	/org/4-h-club-foundation-of-mississippi-inc
Mississippi Womens Bowling Association	/org/mississippi-womens-bowling-association
Saint Phillips Episcopal Church Jackson Mississippi	/org/saint-phillips-episcopal-church-jackson-mississippi
Alumni Association Of The University Of Mississippi	/org/alumni-association-of-the-university-of-mississippi
National Society Of The Daughters Of The American Revolution	/org/national-society-of-the-daughters-of-the-american-revolution-279
David Holmes Chapter National Society Daughters Of American	/org/david-holmes-chapter-national-society-daughters-of-american
National Society Of The Daughters Of The American Revolution	/org/national-society-of-the-daughters-of-the-american-revolution-281
Mississippi Library Association Inc	/org/mississippi-library-association-inc
Society Of Manufacturing Engineers	/org/society-of-manufacturing-engineers-109
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1110
National Society Of The Daughters Of The American Revolution	/org/national-society-of-the-daughters-of-the-american-revolution-282
Lamar School Foundation	/org/lamar-school-foundation
Christians United Of Leland Ms	/org/christians-united-of-leland-ms
St Andrews Mission	/org/st-andrews-mission
Mississippi Association Of The Deaf Incorporated	/org/mississippi-association-of-the-deaf-incorporated_73663
Central Mississippi Sickle Cell Foundation	/org/central-mississippi-sickle-cell-foundation
Taylors Daycare & Learning Center Inc	/org/taylors-daycare-learning-center-inc
Clydesdale Christmas Store Inc	/org/clydesdale-christmas-store-inc
Pearl River Central School Health Program	/org/pearl-river-central-school-health-program
T O U C H Inc	/org/t-o-u-c-h-inc
Ministerial Institute & College	/org/ministerial-institute-college
Habitat For Humanity International Inc	/org/habitat-for-humanity-international-inc-1314
Mississippi Homemaker Volunteers Inc	/org/mississippi-homemaker-volunteers-inc-25
Pta Mississippi Of Congress	/org/pta-mississippi-of-congress
The Council	/org/the-council
Mississippi Homemaker Volunteers Inc	/org/mississippi-homemaker-volunteers-inc-32
Favre 4 Hope Inc	/org/favre-4-hope-inc
Isola Christian Community Action Group	/org/isola-christian-community-action-group
Round Table Foundation	/org/round-table-foundation
East Mississippi Childrens Shelter	/org/east-mississippi-childrens-shelter
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1051
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1054
River City Rescue Mission Inc	/org/river-city-rescue-mission-inc
Mississippi Homemaker Volunteers Inc	/org/mississippi-homemaker-volunteers-inc-12
Mississippi Homemaker Volunteers Inc	/org/mississippi-homemaker-volunteers-inc-15
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1021
Life Line Aviation, Inc.	/org/life-line-aviation-inc
Pearl Educational Foundation For Excellence Inc	/org/pearl-educational-foundation-for-excellence-inc
Developmental Learning Center	/org/developmental-learning-center
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1025
Phi Theta Kappa Fraternity	/org/phi-theta-kappa-fraternity-1031
Main Street Greenwood Incorporated	/org/main-street-greenwood-incorporated
Education Services Foundation	/org/education-services-foundation
Dusti Bonge Art Foundation Inc	/org/dusti-bonge-art-foundation-inc
American Inns Of Court Foundation	/org/american-inns-of-court-foundation-283
Kevin M Williams Ministries Inc	/org/kevin-m-williams-ministries-inc
George Greene Habitat For Humanity Inc	/org/george-greene-habitat-for-humanity-inc
Mississippi Association Of Partners In Education Inc	/org/mississippi-association-of-partners-in-education-inc
Pearl River County Spca Inc	/org/pearl-river-county-spca-inc
Greenwood Community Band Inc	/org/greenwood-community-band-inc
New Dimensions Development Foundation Inc	/org/new-dimensions-development-foundation-inc
Pta Mississippi Congress	/org/pta-mississippi-congress-28
Pta Mississippi Congress	/org/pta-mississippi-congress-29
The Mississippi Mass Choir Ministries Inc	/org/the-mississippi-mass-choir-ministries-inc
Tennis Foundation Of Mississippi	/org/tennis-foundation-of-mississippi
Pta Mississippi Congress	/org/pta-mississippi-congress-30
Pta Mississippi Congress	/org/pta-mississippi-congress-31
V-Burg, Inc.	/org/v-burg-inc
Habitat For Humanity International Inc	/org/habitat-for-humanity-international-inc-1302
Rush Medical Group Of Newton Pa	/org/rush-medical-group-of-newton-pa
