org	id	likes	reviewer_url	reviewer	type	rating	date	review
Saving Our Avian Resources S O A R	155745		/users/profile/206707	Barb P.	Donor	5	04/23/2013	SOAR is a great resource for our state of Iowa.  They are a wonderful and dedicated group who not only work to save injured and orphaned wildlife but are educators as well.  I will continue to donate to this outstanding organization .
Saving Our Avian Resources S O A R	303676		/users/profile/394847	Writer	Donor	5	09/12/2016	SOAR has extremely dedicated staff who rescue, care for, rehabilitate, and release (whenever possible) injured raptors.  They also provide educational programs to groups of all ages regarding man-made threats to the avian population and ways that we can co-exist successfully.  Additionally, they work with local schools to provide internships for interested students.  I am a proud donor.
Saving Our Avian Resources S O A R	303554		/users/profile/270720	riglet	Donor	5	09/12/2016	They do an excellent job rehabilitating and releasing our feathered friends! They are very much needed in this area!
Saving Our Avian Resources S O A R	208034		/users/profile/270720	riglet	Donor	5	07/31/2014	I wasn't aware of this organization until the Raptor Resource Project took one of the Decorah eaglets there with a broken wing and some other problems. As soon as I read what this organization was doing I made a donation. I am very impressed with their dedication and love for these creatures. They are worthy of any and all help they receive.
Saving Our Avian Resources S O A R	303466	1	/users/profile/394637	Kachina4	Client Served	5	09/12/2016	Maybe you've heard of the Decorah Eagles. Thousands of fans watched this eagle nest in 2014 as D18, D19 and D20 hatched and fledged from their Iowa nest. D18 and D19 both died from electrocution shortly after fledging and their younger brother, D20, broke a wing but was rescued. Our hearts were broken, but the hope that D20 might survive gave us courage. Thanks to SOAR and their veterinarian, D20 did survive the trauma of presumably being hit by a car and the surgical procedures that saved his wing. D20 was deemed to be unreleasable so SOAR obtained the necessary permit to make him an educational "Ambassador-in-Training." SOAR renamed him "Decorah" and his fans now refer to him as "Mr. Decorah." He's alive, well, happy and expertly cared for and will soon be able to help spread the conservation message for his species. Thousands love and adore this eagle and SOAR for saving his life - and his future. And who knows how many other eagles Mr. Decorah can save through SOAR's educational programs? SOAR is truly a "Great Nonprofit!"
Saving Our Avian Resources S O A R	303465		/users/profile/270738	Donita D.	Donor	5	09/12/2016	SOAR provides a valuable service for injured birds, as well as educating the public regarding habitat, lead poisoning, and other avian needs.
Saving Our Avian Resources S O A R	255189	3	/users/profile/270738	Donita D.	Donor	5	09/07/2015	SOAR provides a tremendous service for injured raptors and great educational programs for the public.  Their willingness to maintain an on-line patient history is just one of the benefits they provide.
Saving Our Avian Resources S O A R	208051	4	/users/profile/270738	Donita D.	General Member of the Public	5	07/31/2014	When SOAR took on the care and rehab of a Decorah juvie eagle they also took on all of this baby's fans. Not only are the providing excellent care to an injured eagle,  they are also providing support to the anxious surrogate human family.  The have been kind and full of information,  and have gone above the call of duty to all concerned.
Saving Our Avian Resources S O A R	303744	5	/users/profile/270988	ShiK,	Donor	5	09/12/2016	I have been a fan, a follower, of SOAR since Ambassador Decorah was first brought to them by Bob Anderson after being rescued.  I often check SOAR's Patient pages to see how current rescues are progressing.  The wide variety of birds rescued, treated and rehabbed by SOAR director Kay Neumann, her staff and volunteers is uplifting; but, as a non-profit there is always a need for funds. Vet fees, test equipment, medicine, flight cages, not to mention food, are just a few of expenses in running rehab facility.  I try to do my bit by buying gas cards to pass out to the volunteers who pick up and deliver injured birds to SOAR a few times a year.Besides caring for all the patients at their facility, SOAR trains and provides Ambassador birds and works with other organizations conducting research, and does education outreach.  Earlier this year was heartbreaking when 13 Eagles were brought in for care and only one survived for release this summer.  SOAR's multi-faceted education efforts to make the public aware of the dangers of lead poisoning are so very important...whether presenting to schools, hunting groups, conservation groups  or making information available on  alternatives to lead hunting and fishing to where lead free ammunition can be purchased.Every year SOAR patient intakes increase...every year the need for funds also increases. 
Saving Our Avian Resources S O A R	303428		/users/profile/394593	calvindale	General Member of the Public	5	09/12/2016	What SOAR does to rescue and rehabilitate bald eagles and other birds of prey is amazing.
Saving Our Avian Resources S O A R	303402		/users/profile/270882	dragonfly7	General Member of the Public	5	09/12/2016	I have watched this organization help raptors since they first took in an eagle now known as Decorah. They are very dedicated to the preservation and assistance to injured raptors and to educating the public about the needs of these magnificent birds. I support them through donations by listing them as the agency to get funds from the Amazon Smile program. 
Saving Our Avian Resources S O A R	208206		/users/profile/270882	dragonfly7	Donor	5	07/31/2014	The dedication and skill these people show in helping rescue and heal these birds is outstanding.  The education they provide to the public is so important to continue to protect and support our avian friends.
Saving Our Avian Resources S O A R	303383		/users/profile/394545	coaldigger	General Member of the Public	5	09/12/2016	SOAR  was part of our first Gladys Black Day event celebrating "Iowa's  Bird Lady".  The presentation was loved by our visitors.  SOAR  shares great information on the care of injured birds and protection of our natural wildlife habitats.  SOAR  wiLl be at our 2nd annual Gladys Black Day September 17th and the town is looking forward to seeing them again.
Saving Our Avian Resources S O A R	303380	1	/users/profile/394543	Judy171	Donor	5	09/12/2016	I have witnessed the work of SOAR for the past three years through my watching of the Decorah Nest (live streamed by Raptor Resource Project - RRP) and the amazing rehab work they did with one of the injured eagles (D 20 aka Decorah) who could not be released. This eagle has been made an Education Ambassador by SOAR and we have been privy to the loving and expert training given to Decorah by the SOAR Director and staff. In this process, I have seen the large number of injured birds that have been successfully treated and released back into the wild. Obviously, these birds do not have insurance and there are no responsible parties to pick up the costs of medicine and food. Most notable is the dedication of this group to being available to all injured birds brought to them. They contribute a much needed positive energy to a society that is sorely in need of folks who support life. I am a proud monthly donor to SOAR and only wish that amount could be more.
Saving Our Avian Resources S O A R	303362	1	/users/profile/394524	Dawn149	Client Served	5	09/12/2016	They care so much and work way above the call of duty to help injured and orphaned raptors.
Saving Our Avian Resources S O A R	303360	1	/users/profile/394522	Ann_143	General Member of the Public	5	09/12/2016	SOAR is caring for an eaglet that I watched grow up from Decorah that suffered a broken wing and is non-releasable.  He is now an ambassador in training.  I have watched SOAR care for many before him.  It's a wonderful organization that saves avian lives.
Saving Our Avian Resources S O A R	256907	2	/users/profile/345306	KathyLekxie	General Member of the Public	5	09/13/2015	From the first time I saw a presentation by Kay Neuman and the folks at SOAR (Saving Our Avian Resources), I was totally hooked by all the good these people do on a daily basis.  They not only rescue, rehabilitate, and release these  beautiful raptors, but they also advocate for them and educate the people, which is equally important to the health of these fine raptors.  Thank you, SOAR, for all that you do!!!
Saving Our Avian Resources S O A R	255258	2	/users/profile/343637	nhshorty	Donor	5	09/08/2015	Came across SOAR from following the Decorah Eagles webcam and Raptor Resource Project.  The dedication of Kay and her volunteers is amazing.  I've learned tons about raptors and other birds and owe much of it to SOAR!
Saving Our Avian Resources S O A R	255247	1	/users/profile/343622	merpreb	Donor	5	09/08/2015	I was introduced to SOAR by a friend who was following the Decorah Eagles. I have learned so much in the past 2 years. My husband and I have turned out yard into a paradise for birds, butterflies and bees. I have learned the dangers that raptors face as they learn to live with humans and what to try to fix through Advocacy. SOARS just doesn't advocate it helps people advocate. It is a superior organization that is aiming to help save part of our endangered Earth. Of all organizations they deserve the top award.
Saving Our Avian Resources S O A R	255242	1	/users/profile/343617	FreeBird74	Donor	5	09/08/2015	In 2001 I was introduced to an Eagle family through a live video stream.  I began to learn not only about the life of an Eagle but about man made dangers to all raptors.  I then learned of Two organizations heavily and successfully involved in saving them, Saving Our Avian Resources being one.  SOAR has done wonders to protect our beautiful raptors as well as educate the general public and organizations and then work with them to make a difference.  I've been following SOAR for four years and support their cause through donations and bringing awareness to my local agencies.
Saving Our Avian Resources S O A R	303744	5	/users/profile/270988	ShiK,	Donor	5	09/12/2016	I have been a fan, a follower, of SOAR since Ambassador Decorah was first brought to them by Bob Anderson after being rescued.  I often check SOAR's Patient pages to see how current rescues are progressing.  The wide variety of birds rescued, treated and rehabbed by SOAR director Kay Neumann, her staff and volunteers is uplifting; but, as a non-profit there is always a need for funds. Vet fees, test equipment, medicine, flight cages, not to mention food, are just a few of expenses in running rehab facility.  I try to do my bit by buying gas cards to pass out to the volunteers who pick up and deliver injured birds to SOAR a few times a year.Besides caring for all the patients at their facility, SOAR trains and provides Ambassador birds and works with other organizations conducting research, and does education outreach.  Earlier this year was heartbreaking when 13 Eagles were brought in for care and only one survived for release this summer.  SOAR's multi-faceted education efforts to make the public aware of the dangers of lead poisoning are so very important...whether presenting to schools, hunting groups, conservation groups  or making information available on  alternatives to lead hunting and fishing to where lead free ammunition can be purchased.Every year SOAR patient intakes increase...every year the need for funds also increases. 
Saving Our Avian Resources S O A R	255235	1	/users/profile/343609	casey1959	Donor	5	09/07/2015	I found SOAR on accident and have followed them for 3 years now. They work so hard to help our feathered friends. I have learned so much about what it takes to get these birds back to the wild.  What it takes to train a eagle for being an educational bird. They do a wonderful job. They have made me laugh and made me cry. But I still tune in every day to check and see what is going on. Please keep up the work that you do. Thank you Kay for taking time out of your busy schedual to give up dates and educating us on how to help the birds in our part of the country.
Saving Our Avian Resources S O A R	255224	1	/users/profile/141096	redtail29	Volunteer	5	09/07/2015	SOAR - Saving Our Avian Resources celebrated 15 years as an Iowa non-profit in 2014. What a milestone. The milestone for 2015 will be a record number of raptors and migratory birds admitted. The dedication that Kay and her team of volunteer rescuers and transporters continue to amaze... 
Saving Our Avian Resources S O A R	155913	1	/users/profile/141096	redtail29	Volunteer	5	04/24/2013	SOAR - Saving Our Avian Resources continues to grow each year -- both in number of raptor and migratory bird patients, but also in support from those living in Iowa and those connected to us by a common ideal.   Having worked with Kay for over 20 years, her passion for raptor rehabilitation, raptor education, and raptor research continues to inspire the people she meets, encouraging each one to do what they can...  I hope, if you're reading this, that you have or will visit the website (www.soarraptors.org) and the Facebook page and that you will support SOAR in whatever way you can.
Saving Our Avian Resources S O A R	105118		/users/profile/141096	redtail29	Volunteer	5	01/31/2012	I have worked with Kay on many projects since we met back in 1992!  There are no employees at SOAR, just a bunch of us volunteers being led by a dedicated, self-less Executive Director. While I share in Kay's passion for raptors, I only have a teeny, tiny bit of the passion, energy, and devotion that she shows to each and every bird that comes to SOAR. I began volunteering for SOAR in 2010 and help with "all things technical" that I can.  Managing the SOAR website is something that I can do from hours away!  Soon
Saving Our Avian Resources S O A R	255208	1	/users/profile/270695	Steph D.	Donor	5	09/07/2015	I have followed SOAR for several years and so impressed with the work they do.  They are caring  and so ready to help any raptor that is brought to them or that they go to and transport.  I urge anyone who loves wild life to support this group!!!!
Saving Our Avian Resources S O A R	208006	1	/users/profile/270695	Steph D.	General Member of the Public	5	07/31/2014	I have watched the care  with which they work with raptors. Helping them to become health again. They will use every resource they haven to work with these birds. This is the best non profit I have been associate with!
Saving Our Avian Resources S O A R	255206	1	/users/profile/343581	libbyprd	General Member of the Public	5	09/07/2015	The people at SOAR are amazing. They take in our feathered friends from all over Iowa and also spend time to educate the public on conservation. I am so glad they have taken a role in protecting Decorah, the eagle that couldn't be released into the wild. 
Saving Our Avian Resources S O A R	255201	1	/users/profile/343574	Nonna2015	Volunteer	4	09/07/2015	Super special group of volunteers who definitely deserve our help
Saving Our Avian Resources S O A R	255199	3	/users/profile/139265	anorth	General Member of the Public	5	09/07/2015	I've been following SOAR for years and am extremely delighted that the Decorah eaglet that broke his wing is now being trained by SOAR to help teach.  I am grateful for the work that SOAR does.
Saving Our Avian Resources S O A R	103959	2	/users/profile/139265	anorth	General Member of the Public	5	01/20/2012	I first learned of SOAR when the young eagle named DJ was struck by a car and was cared for until she recovered and was released.  I continue to follow the good works that SOAR does.  The more I learn about SOAR, the more I realize that SOAR more than qualifies to be put on the top-rated animal welfare nonprofit's list.
Saving Our Avian Resources S O A R	255197	2	/users/profile/343570	NIOBIA	Donor	5	09/07/2015	This organization is dynamic, energetic, and perfectly functional, for the betterment of the world we live in.It full of selfless people who ask nothing in return for the important work they do.I thank goodness every day for the fact that they exist!
Saving Our Avian Resources S O A R	255196		/users/profile/343568	OntarioJay	Volunteer	5	09/07/2015	I am so grateful for the caring folks at SOAR. For all the wonderful work you do... THANK YOU
Saving Our Avian Resources S O A R	255193	3	/users/profile/270730	Cheryl98	General Member of the Public	5	09/07/2015	I first heard about SOAR when they rescued the decorah Juvie. They have been so good taking care of him ! I have been so impressed with the care they take for the many , many raptors they rescue . sOAR is awesome !
Saving Our Avian Resources S O A R	208044	1	/users/profile/270730	Cheryl98	Donor	5	07/31/2014	They are very caring for all their raptors and  take excellent care of all of them.
Saving Our Avian Resources S O A R	255192	3	/users/profile/343566	Polly5	General Member of the Public	5	09/07/2015	What a spectacular organization and team! They go above and beyond to provide assistance to our treasured eagles and more! They are a blessing and I thank God for them.  Polly Bunker-Appleton, WI
Saving Our Avian Resources S O A R	303744	5	/users/profile/270988	ShiK,	Donor	5	09/12/2016	I have been a fan, a follower, of SOAR since Ambassador Decorah was first brought to them by Bob Anderson after being rescued.  I often check SOAR's Patient pages to see how current rescues are progressing.  The wide variety of birds rescued, treated and rehabbed by SOAR director Kay Neumann, her staff and volunteers is uplifting; but, as a non-profit there is always a need for funds. Vet fees, test equipment, medicine, flight cages, not to mention food, are just a few of expenses in running rehab facility.  I try to do my bit by buying gas cards to pass out to the volunteers who pick up and deliver injured birds to SOAR a few times a year.Besides caring for all the patients at their facility, SOAR trains and provides Ambassador birds and works with other organizations conducting research, and does education outreach.  Earlier this year was heartbreaking when 13 Eagles were brought in for care and only one survived for release this summer.  SOAR's multi-faceted education efforts to make the public aware of the dangers of lead poisoning are so very important...whether presenting to schools, hunting groups, conservation groups  or making information available on  alternatives to lead hunting and fishing to where lead free ammunition can be purchased.Every year SOAR patient intakes increase...every year the need for funds also increases. 
Saving Our Avian Resources S O A R	255187	3	/users/profile/270724	Janet93	General Member of the Public	5	09/07/2015	Thanks Again for taking great care of Decorah! Awesome 
Saving Our Avian Resources S O A R	234718	3	/users/profile/270724	Janet93	General Member of the Public	5	11/30/2014	I have been following SOAR on Facebook for about 6 months. I'm impressed with the care and expertise that they provide for sick and injured raptors. They are also a valuable resource for educating myself and others regarding these fascinating birds. The compassion, dedication and effort they invest is amazing. Outstanding work and when possible a full recovery with a humane release. 
Saving Our Avian Resources S O A R	208040	3	/users/profile/270724	Janet93	General Member of the Public	5	07/31/2014	I'm very impressed with SOAR. They are so caring and thorough. They tell it like it is without sugar coating it but they do their very best to bring about an optimal outcome. If I was an injured raptor, I would chirp Take Me to SOAR! 
Saving Our Avian Resources S O A R	255186	1	/users/profile/343560	lwelch372	Donor	5	09/07/2015	I have been following SOAR for about 2 years and am very impressed with not only their care and concern for raptors but also their education programs as well. They obviously love these creatures as we all do and strive to increase awareness which leads to habitat growth and continued population growth. Wonderful orginization.
Saving Our Avian Resources S O A R	255184	1	/users/profile/343558	Iverburl	Donor	5	09/07/2015	SOAR provides excellent education opportunities for children and adults through community presentations concerning treatment,  conservation and preservation of raptors. Their release of recovered raptors is especially moving.
Saving Our Avian Resources S O A R	209625	3	/users/profile/272379	lanieb	Donor	5	08/08/2014	Even though I live in Colorado, I became aware of SOAR's presence because I was following the Decorah Eagles.  SOAR took in one of our "Decorah three" who had a broken wing, and I've been following their care of the Decorah eaglet through their Facebook updates.  Their care, concern, and expert handling of raptors that need some TLC and extended recuperation and therapy is truly impressive.  I am now aware that besides eagles, they take in all types of birds of prey.  SOAR is also involved in research and education (such as encouraging hunters to be lead-free).  I am so thankful for people who are dedicated  to the welfare of animals.  Kudos to the dedicated staff and many volunteers that provide this admirable service to our raptor friends.
Saving Our Avian Resources S O A R	209405	2	/users/profile/272172	snow_threesixtyfive	General Member of the Public	5	08/08/2014	I suppose in the scheme of things, with so many challenges and crisis' the world is facing on what seems to be a daily event, the charity Saving Our Avian Resources or SOAR for short, may not seem as important. However, when we take into consideration that we as human beings share this planet with an abundance of creatures on land sea and air, and - we haven't been as kind to our co-inhabitants as we should or could be - the activity of SOAR surely makes up for the many transgressions we have been responsible for.SOAR has come to the consciousness of so many ordinary people world-wide very recently who all share one common passion, that of the Decorah Eagle family and through a medium which ten or more years ago, might not have been possible, the internet & a web-cam. We have watched a nest of eagle eggs be deposited in that nest, incubated and eventually, with bated breath, hatch and flourish with the constant attention of their parents, even unknowingly teaching us all a little about what it means to be an attentive and selfless parent  & caregiver.Sadly, one of those young eaglets found himself in peril, he had been found in a stream not far from his natal nest, a bit battered, tired and with a broken wing. "Our" D20 (his reference to literally millions of on-line viewers) was rescued and promptly transferred to the premises of SOAR where he was examined, treated, x-rayed and subsequently had surgery to repair the broken wing - there is simply nothing more sad than to see an eagle or any animal capable of flight with a broken wing! As we receive periodical updates as to his progress including physio-therapy and encouraging words from their carers that he is responding well to treatment, it lifts our spirits and gives us all a little respite from the many troubles which we feel we have either no control over nor can combat individually - in this respect, we can see the best in all of us even if it is through just one eaglet and with the gratitude to SOAR and what it has made possible. Thank you for bringing a little positive outlook to us all! 
Saving Our Avian Resources S O A R	209013	1	/users/profile/271771	dianabonjour	Donor	5	08/06/2014	I learned about SOAR's existence due to being an avid Decorah eagle watcher.  When one of the Decorah eaglets was found injured this summer, I, along with thousands of other eagle watchers, learned that SOAR would take the eaglet, treat it and rehabilitate it. Reading about SOAR and following the eaglet's progress and SOAR wonderful care for it and other birds taught me what a wonderful resource SOAR is to save injured birds. I am delighted to have become acquainted with what SOAR does and their dedication to birds in distress.  They are an important resource for birds in distress.
Saving Our Avian Resources S O A R	208646	1	/users/profile/271381	trico333	Donor	5	08/05/2014	Yet another Decorah eagle watcher who was made aware of SOAR through their care for one of the eaglets who was injured.
Saving Our Avian Resources S O A R	208618	1	/users/profile/271351	Mteresa1	Donor	5	08/05/2014	I learned of SOAR watching the Decorah eagle cam in 2011. I have become a supporter of SOAR because they are a great organization dedicated to save raptors. They not only treat, rehabilitate, and release raptors back into the wild, but they educate on the dangers that these magnificent creatures face, specially with lead poisoning. The dedication of all the volunteers is admirable, they donate their time and expertise driving hundreds of miles to save all raptors in peril. It takes a special kind of people to do this kind of job. Now they are helping one of the Decorah cam eaglets, D20, he is in great hands as well as all the other raptors. I am amazed that SOAR having such limited financial resources, they still manage to do such a great job. All the volunteers, doctors, and workers are the GREATEST!!!
Saving Our Avian Resources S O A R	208570	1	/users/profile/271285	ssgtandy1974	General Member of the Public	5	08/04/2014	Became aware of this organization as a Decorah Eagle watcher when one of the Decorah Eaglets (believed to be D20) was admitted on 22 June 2014 with a broken wing. I have followed the care and treatment of this eaglet every day since admittance. SOAR has done a fabulous job and, in my opinion, saved this young eaglet's life. Because of their profoundly professional service to our avian resources, I have decided to become a regular donator to this non-profit. 
Saving Our Avian Resources S O A R	208563	2	/users/profile/271278	kayakscout	General Member of the Public	5	08/04/2014	I too am a Decorah Eagle fan. I've been watching and chatting for a couple of years now. When D20 went missing and was subsequently found with injuries I felt helpless. I am so grateful there are people like the folks at S.O.A.R. who know what to do and are available around the clock to help. I had no idea such am organization existed, but an extremely happy that it does. Thank goodness.
Saving Our Avian Resources S O A R	303744	5	/users/profile/270988	ShiK,	Donor	5	09/12/2016	I have been a fan, a follower, of SOAR since Ambassador Decorah was first brought to them by Bob Anderson after being rescued.  I often check SOAR's Patient pages to see how current rescues are progressing.  The wide variety of birds rescued, treated and rehabbed by SOAR director Kay Neumann, her staff and volunteers is uplifting; but, as a non-profit there is always a need for funds. Vet fees, test equipment, medicine, flight cages, not to mention food, are just a few of expenses in running rehab facility.  I try to do my bit by buying gas cards to pass out to the volunteers who pick up and deliver injured birds to SOAR a few times a year.Besides caring for all the patients at their facility, SOAR trains and provides Ambassador birds and works with other organizations conducting research, and does education outreach.  Earlier this year was heartbreaking when 13 Eagles were brought in for care and only one survived for release this summer.  SOAR's multi-faceted education efforts to make the public aware of the dangers of lead poisoning are so very important...whether presenting to schools, hunting groups, conservation groups  or making information available on  alternatives to lead hunting and fishing to where lead free ammunition can be purchased.Every year SOAR patient intakes increase...every year the need for funds also increases. 
Saving Our Avian Resources S O A R	208471	1	/users/profile/271166	Darmie	General Member of the Public	5	08/03/2014	Thank God this organization exists! Without them our little Decorah Juvenile (D20) would not be alive today. I am one of the many thousands who have developed an emotional bond with these beautiful creatures thanks to the Raptor Resource Project in Decorah. Thank you, SOAR! Your volunteers are all heroes in my book.
Saving Our Avian Resources S O A R	208445	1	/users/profile/271136	Pleasance	General Member of the Public	5	08/03/2014	I learned about SOARS through their work with the injured Dekorah eagle this year.   Cannot praise them enough for the wonderful work they do.    
Saving Our Avian Resources S O A R	208444	1	/users/profile/271135	Debe S.	Donor	5	08/03/2014	If you are looking for a charitable venue dedicated to preserving the balance of nature through rehabilitation of injured wildlife plus educating us on ways to eliminate destructive human impact to our avian wildlife, SOAR (Saving Our Avian Resources) is an organization where your dollars will make a powerful impact in attaining that goal.  A visible reduction of the majestic wings of raptors patrolling the skies to curtail overpopulation of crop pests is a definite sign there is an act of imbalance in nature and the cause needs to be addressed.   SOAR not only helps injured and helpless raptors found and brought to them, but records & reports on the percentages of natural vs human causes for their injuries.  Through the efforts and education from SOAR, we can address issues that are under our control.
Saving Our Avian Resources S O A R	208405	1	/users/profile/271087	cindyborum3	General Member of the Public	5	08/02/2014	If you looked up Great Nonprofits in the dictionary--you would find SOAR (Saving Our Avian Resources)!!!  The organization is dedicated to their cause--AND---dedicated to keeping the followers informed and educated.   Their passion and dedication is inspirational.  
Saving Our Avian Resources S O A R	208403	1	/users/profile/271085	Elena10	General Member of the Public	5	08/02/2014	I do not normally do this but this time I have to.  I have been watching the Decorah Eagles for a few years now and know the hard work SOAR has put into helping them.  They truly deserve not only a pat on the back but a lot more recognition.  Where would we be without them?  I shutter to think.  Instead on watching TV I log on to SOAR or watch the eagles.  Please acknowledge how wonderful this group is.
Saving Our Avian Resources S O A R	208390	2	/users/profile/271072	Arika W.	Donor	5	08/02/2014	I have been a Raptor Resource Project Decorah, IA Eagle cam watcher this season. I learned about SOAR when, shortly after one of the eaglets fledged, it was rescued from a local stream with a broken wing. The juvenile was transferred to to the SOAR facility by a SOAR volunteer who just happened to be present.  All of a sudden this organization had a "Rock Star" juvenile eagle with thousands from around the world converging on their small group on Facebook. The number of followers increased by over 400% in a matter of days. There were many many questions asked and the new followers were primarily focused on "our" eaglet.  In my opinion the volunteers of SOAR have handled the onslaught with grace and kept their stated goals in mind when dealing with their new found followers concerns. They have taken the opportunity to educate us on the dangers of lead shot for hunting (no new news on the June 22 admit. Why not read about the dangers of lead shot while you are waiting for more news). The volunteers have patiently answered questions, often repeat questions, helping us learn about the challenges of rehabilitation, education raptors, release programs for other rehabilitated raptors, and reintroduction of Osprey to Iowa.  A class organization for sure.
Saving Our Avian Resources S O A R	208388	1	/users/profile/271068	Kitty7	General Member of the Public	5	08/02/2014	I have gotten so emotionally involved with the Decorah Eagles and their Eaglets.  So many detrimental events have occurred and if it hadn't been for SOAR stepping in many of them could have been disastrous.   Soar has stepped in and taken over to get these poor birds back into the air.  When I have felt so helpless, there was SOAR to the rescue.
