name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Women's Aglow Fellowship	http://www.aglow.org/		EIN 83-0279480	1307 Southfork Rd	Cody	WY	82414	USA	Christianity, Religion	Aglow International is an intercultural transdenominational organization of Christian women with more than 3,500 fellowships in more than 151 nations. Our mission is to lead women to Jesus Christ and provide opportunity for Christian women to grow in their faith and minister to others. Aglow's vision to impact the lives of women worldwide is expressed in the strategic focuses of: Prayer, Evangelism, Relationship, and Reconciliation.					
Pinedale Hockey Association	http://www.sublette.com/hockey/	(307) 367-3671	EIN 83-0308985	Po Box 552	Pinedale	WY	82941	USA	Sports, Winter Sports	Local hockey organization					The organization provides administration of hockey leagues for all ages. It provides voluntary coaches who supervise youth (players) in practices, games and at tournaments. The organization provides volunteers for construction and maintenance of a community hockey and public skating rink.
Niobrara County Library Foundation Inc	http://niobraracountylibrary.org	(307) 334-3490	EIN 74-2432194	Po Box 510	Lusk	WY	82225	USA		Niobrara county library foundation is a 501(c)(3) organized solely for the support and benefit of the niobrara county library. The niobrara county library is a county-owned and operated entity. It's short and long term viability is dependent on county funding, which is volatile and uncertain. The foundation was organized to raise funds from the public to support this public library.					The niobrara county library foundation conducted fund raising drives and activities to support the niobrara county library. Support provided included books, tapes, furniture, facility repair costs and funds transferred to the library for operations.
Sheridan County Memorial Hospital Foundation	http://www.sheridanhospital.org/foundation	(307) 673-2418	EIN 74-1905155	Po Box 391	Sheridan	WY	82801	USA	Health, Hospitals	Promote public awareness of hospital benefits, assist with capital improvements, and assist with financial demands resulting from major shifts in types of medical care.					The organization disbursed funds for the construction, equipment and support of the new welch cancer center.   purchase of a patient simulation manikin for on-site clinical staff training and education through sheridan memorial hospital auxiliary.   the organization disbursed funds to support the mammography screening program.   the organization disbursed funds to support numerous programs of the sheridan county memorial hospital including: nursing scholarship program 55,770 wyoming wound and rehad center 21,000 miscellaneous projects 47,197
Casper Swim Club	http://	(307) 268-4320	EIN 83-0252864	Po Box 50093	Casper	WY	82605	USA		The casper swim club provides children the opportunity to develop swimming techniques and compete with the goal of self and team development. The program shall emphasize fitness, sportsmanship, self-worth, and confidence. The casper swim club strives to create a lifelong experience.					The casper swim club provided 523 children with swimming lessons in the 2013 spring and summer sessions. Approximately 250 children participated in the club part or full-time during the year. These children learn about competitive swimming and confidence in the water. These children set and meet individual goals throughout the year to further their experience with the swim club. Several of these children have participated in national and state swim meets with great success.
Christian Life Church	http://		EIN 83-0241089	Po Box 865	Sheridan	WY	82801	USA							
Wyoming Arts Alliance	http://		EIN 74-2375328	Po Box 20993	Cheyenne	WY	82003	USA	Arts & Culture						
United States Amateur Boxing Inc	http://		EIN 83-0301893	678 Rawhide Rd	Evansville	WY	82636	USA							
Family Promise Of Casper Inc	http://		EIN 16-1767101	332 E 2ND St	Casper	WY	82601	USA	Human Services						
Volunteer Teacher Thailand	http://www.volunteerteacherthailand.org	0066 845290616	EIN 	Soi Ban La On Khao Lak	Takuapa		82190	Thailand	Education, Primary & Elementary Schools	Our project's mission is to empower children in poorer schools  by providing, free of charge, teaching of English; to expand to reach all schools that ask for our help; to maintain the highest quality professionally-led teaching and learning experiences; to support the volunteers in order to achieve the mission; and to promote the learning and personal growth of volunteers from all over the world	Winner of the Tourism Authority of Thailand's Green Excellence Award for the best volunteer project  2015-2016. One school passed the National Standard for English for the first time ever. Three schools reported greatly improved ratings in the Provinces league table. One school came top of the league, out of 300 schools, for results of the National English Test. They were already good we just helped them to be a little better!	school children	1,000 children	Andaman Coast Thailand	English teaching from English speaking vollunteers
Little People Learning Center Inc	http://		EIN 83-0249072	Po Box 225	Yelwstn Nl Pk	WY	82190	USA							
Friends Of The Albany County Public Library	http://	(307) 721-4430	EIN 83-0295137	310 S 8th St	Laramie	WY	82070	USA	Philanthropy, Private Grantmaking Foundations	Support the albany county public library.					Funds provided to the albany county public library for the library's operation.   funds provided to the albany county public library for the library's operation.
Bible Baptist Temple	http://		EIN 83-0240262	169 N Bozeman Ave	Buffalo	WY	82834	USA							
Sweet Adelines International	http://		EIN 76-0247595	1385 Emerson St	Sheridan	WY	82801	USA							
Trial Lawyers College	http://		EIN 83-0319365	1623 Central Ave	Cheyenne	WY	82001	USA	Education						
Northwest Section Of The Ninety Nines	http://		EIN 83-0242158	815 Rockwood Dr	Gillette	WY	82716	USA							
American Legion Baseball Incorporated	http://		EIN 83-0288192	Po Box 12	Sheridan	WY	82801	USA	Baseball & Softball, Sports	Youth baseball program					The organization provides a baseball program for youth ages 15-18 during the summer months.   the organization provides a baseball program for youth ages 15-18 during the summer months.
Healthy Infant Capable Adolescent Project	http://		EIN 83-0301461	P O Box 21585	Cheyenne	WY	82003	USA	Child Day Care, Children & Youth						
Converse County Library Foundation Inc	http://www.conversecountylibrary.org/foundation/	(307) 358-3644	EIN 74-2230572	400 W Center St Ft Reno Lower Bldg	Douglas	WY	82633	USA		To secure gifts, endowments and memorials, and sponsor functions for buildings and financial support of the converse county library systems, and to administer such gifts, endowments and memorials donated and earned monies for the buildings and support of the converse county library system.					For buildings and financial support of the converse county library systems. All users of the libraries will benefit.
B O L D Inc	http://		EIN 74-2294340	PO Box 942	Jackson	WY	83001	USA							
Fossil Country Futures Inc	http://		EIN 74-2504351	Po Box 854	Kemmerer	WY	83101	USA	Arts & Culture, Museums	Operates a museum for local residents and tourists.					Provides a museum for the general public and tourist
Big Horn County Library Foundation	http://www.bhclibrary.org/foundation.html	(307) 568-2388	EIN 84-1378185	Po Box 231	Basin	WY	82410	USA	Philanthropy, Private Grantmaking Foundations	Primary goal is to serve as a stimulus and channel for voluntary community support of the county library system.					Funded purchases of audio book collections for the libraries: 3,399 grant proceeds for tween center at the greybull library: 2,745 postage and supplies: 111 accounting: 360
Valley Bible Church	http://		EIN 83-0237072	Box 8 Route 1	Thayne	WY	83127	USA							
American Fisheries Society	http://		EIN 23-7226664	3030 Energy Ln	Casper	WY	82604	USA		IMPROVE CONSERVATION & SUSTAINABILITY OF FISHERY RESOURCES					
CHEYENNE INTERFAITH HOSPITALITY NETWORK INC (Interfaith Family Support Services)	http://		EIN 83-0329171	2950 Spruce Dr	Cheyenne	WY	82001	USA	Homeless & Housing, Homeless Shelters			homeless families regain self-sufficiency		Cheyenne, Wyoming	parenting and relationship classes and individual case management involving budgeting, housing and employment goals, and many other helping devices!
Ring Lake Ranch Inc	http://www.ringlake.org	(307) 455-2663	EIN 83-0207900	Po Box 806	Dubois	WY	82513	USA	Christianity, Religion	The organization provides facilities and activities for religious and spiritual groups as well as summer church camps for youths.					The organization provides facilities and activities for religious and spiritual groups as well as summer church camps for youth. Attendance in 2014 was 406.
Safari Club International	http://		EIN 74-2579398	Po Box 3453	Jackson	WY	83001	USA							
Cheyenne Animal Shelter-Services	http://www.cheyenneanimalshelter.org	(307) 632-6655	EIN 83-0217643	800 Southwest Dr	Cheyenne	WY	82007	USA	Animal Protection & Welfare, Animals	The mission of the cheyenne animal shelter is to enhance the quality of life for animals and people through compassion, respect and education.					The animal shelter serves as an advocate for the safety and welfare of animals in the community, providing humane shelter to hold and adopt animals, promote humane education, and reunite lost animals and their owners.   the animal shelter provides animal control services to the city of cheyenne and laramie county. Animal control officers patrol the city and county, investigate reported cases of neglect and abuse, and issue citations when conditions warrant and when other interventions have failed to improve the situation. Officers educate and advise owners on leash and license laws, and enforce waste management ordinances. They also provide education to citizens and owners on the humane and responsible care and treatment of animals, promoting kindness and compassion toward all animals, and offer help and suggestions to owners with animal issues such as barking dogs, escaping dogs, roaming cats, and unwanted wildlife. When necessary, officers also work closely with the game and fish department and the livestock board to remove wildlife and livestock from inappropriate environments.
Carbon County Library Foundation Inc	http://carbonlibraries.org	(307) 321-4681	EIN 74-2423808	Po Box 1753	Rawlins	WY	82301	USA		Support of a public library system.					Support of carbon county library system programs, staff, and infrastructure.   program 'kids+books=fun' which gives a free book to every elementary student in carbon county.   no other accomplishments.
The Helluva Hunt Inc	http://		EIN 83-0283411	1562 Esterbrook Rd	Douglas	WY	82633	USA							
In Him Ministries Of Casper Wyoming	http://		EIN 83-0248784	2155 Frances St	Casper	WY	82601	USA							
Wyoming Independent Living Incorporated	http://www.wilr.org	(307) 266-6956	EIN 83-0274980	305 W 1st St	Casper	WY	82601	USA		To provide for continually increasing opportunities for individuals with disabilities to live as independently as possible. To do so for all within the state of wyoming through judicious and agressive managment of resources.					Provide training, support services, residential modifications, and specialized adaptive equipment to individuals with disabilities to permit them to live as independently as possible, as well as referral and education to individuals with disabilities. Part b and part c  provide transportation vouchers and options to individual with disabilities who cannot drive. (wydot transportation)  to assist individuals with vision problems by providing services and adaptive equipment. (vip)  all other programs all related to the above programs.
National Bighorn Sheep Interpretive Association Inc	http://bighorn.org	(307) 455-3429	EIN 83-0301605	Po Box 1435	Dubois	WY	82513	USA	Animals, Children & Youth, Environment, Natural Resources Conservation & Protection, Unknown, Wildlife Preservation & Protection, Youth Development	The national bighorn sheep interpretive association is dedicated to educating the public about the biology and habitat needs of the rocky mountain bighorn sheep and to encouraging the active stewardship of wildlife and wildlands.					Program service expenses are the cost of maintaining state and city owned real estate and the providing of access to museum exhibits and tours designed to educate the public about bighorn sheep.   program service expenses are the cost of maintaining state and city owned real estate and the providing of access to museum exhibits and tours designed to educate the public about bighorn sheep.
Wyoming Association For Creative Youth W A C Y	http://www.wacydi.org		EIN 83-0330009	1015 Cliff St	Lander	WY	82520	USA	Education	To promote lifelong critical thinking skills in wyoming children					State d-1 tournament - provide k-12 students the opportunity to compete & present their challenge solutions on a statewide level, in hopes of advancing to global finals (400-500 students. )  creative problem solving camps/workshops - providing camps & workshops to k-12 students to hone and improve their creative problem solving skills (100-150 students)  team manager training - provide opportunity for potential (adult) team managers to learn effective ways to manage their k-13 teams. (25-50 adults. )
Christ Community Church	http://		EIN 74-2200426	52 S Main St	Sheridan	WY	82801	USA							
University Of Wyoming	http://		EIN 83-0314409	Po Box 368	Sundance	WY	82729	USA	Children & Youth, Youth Development - Agricultural						
International Reading Association, Inc.	http://		EIN 84-6041337	2525 West A	Torrington	WY	82240	USA							
Kate Weis Memorial Hospital Fund	http://	(307) 687-4470	EIN 83-6012994	Po Box 3004	Gillette	WY	82717	USA		To fund permanent improvements or additions to campbell county memorial hospital and related healthcare clinics including equipment and furnishings.					The trust is set up to provide specific improvements or additions to campbell county memorial hospital and the clinics of said hospital. In the current year, money was spent on a cargo van and grand piano for the benefit of ccmh.
Converse County Humane Society	http://		EIN 83-0238006	Box 630 N of Douglas	Douglas	WY	82633	USA							
Carbon County Public Broadcasting Foundation, Inc.	http://		EIN 74-2298682	1719 Edinburgh	Rawlins	WY	82301	USA							
International Lutheran Laymens League	http://		EIN 83-0211236	10 Blue Shale	Riverton	WY	82501	USA							
Evanston Child Development Center	http://		EIN 74-2183157	336 Summit St	Evanston	WY	82930	USA							
Good Samaritan Mission	http://www.goodsamaritanmission.us	307-733-3165	EIN 74-2518929	285 W Pearl	Jackson Hole	WY	83001	USA		Good Samaritan Mission has been quietly serving the physical, emotional and Spiritual needs of the hungry, hurting, homeless people in Teton County for over 40 years.  The mission is a true part of the Jackson Hole Community.  Good Samaritan Mission began in 1970 from an urging of the Holy Spirit to serve those less fortunate.  Good Samaritan Mission is completely overseen by a local professional Board of Directors drawn from local businesses and professions that have a desire to serve God in this way.					Men and women programs to help restore peoples live with work free of alcohol..
Boy Scouts Of America	http://www.wyoscouts.org	(307) 234-7329	EIN 83-0173481	3939 Casper Mountain Rd	Casper	WY	82601	USA		The corporation shall promote, within the territory covered by the charter from time to time granted it by the boy scouts of america and in accordance with the congressional charter, bylaws, and rules and regulations of the boy scouts of america, the scouting program of promoting the ability of boys and young men and women to do things for themselves and others, training them in scoutcraft, and teaching them patriotism, coverage, self-reliance, and kindred virtues, using the methods which are now in common use by the boy scouts of america.					Traditonal scouting - in the bsa, scouting is considered to be one movement with three main programs: cub scouting is the largest of the three programs, available to boys from first to fifth-grade or 7 to 11 1/2 years. The program is designed to pursue the aims of character development, citizenship training, and personal fitness. Cub scouting is divided into age-based levels of tiger cubs, wolf cubs, bear cubs, and webelos scouts. Boy scouting is the flagship program of the bsa for boys ages 10 to 18. It uses outdoor activities such as camping, aquatics and hiking to achieve the aims of character, citizenship and personal fitness training. Varsity scouting is a sub-division of boy scouting available to boys ages 14 to 18; it adds a program of high adventure and sporting activities. The order of the arrow is the boy scouting national honor society for experienced campers, based on american indian traditions and is dedicated to the ideal of cheerful service and brotherhood. Venturing is a program for youg men and women 14 (and who have completed the eighth grade) through 20 years of age. Venturing's purpose is to provide positive experiences to help young people mature and to prepare them to become responsible and caring adults. Over 2,500 served through 64 cub scout packs, 100 boy scout troops, and 35 venturing crews.
Wamsutter Health Center Inc	http://		EIN 83-0259943	Po Box 36	Wamsutter	WY	82336	USA							
Wyoming Youth Services Association	http://		EIN 83-0304271	Po Box 2631	Jackson	WY	83001	USA							
Legacy Christian School	http://		EIN 83-0239577	PO Box 1183	Laramie	WY	82073	USA	Education, Elementary & Secondary Schools, Literacy						
First Baptist Church Of Cody Wyoming	http://		EIN 83-0204972	801 Gerrans Ave	Cody	WY	82414	USA							
International Church Of The Foursquare Gospel	http://		EIN 94-3052246	Po Box 65	Moorcroft	WY	82721	USA							
Hot Springs Memorial Hospital Auxiliary	http://		EIN 74-2334936	Po Box 892	Thermopolis	WY	82443	USA	Health						
Shepherd Of The Mountains	http://		EIN 83-0273647	Po Box 3257	Jackson	WY	83001	USA							
Jackson Hole Land Trust	http://www.jhlandtrust.org	307-733-4707	EIN 74-2138785	PO Box 2897 555 East Broadway, Suite 228	Jackson	WY	83001	USA	Animals, Environment, Land Resources Conservation, Natural Resources Conservation & Protection, Wildlife Preservation & Protection	The Jackson Hole Land Trust is a private nonprofit that was established in 1980. We work to preserve open space and the scenic, ranching and wildlife values of Jackson Hole by assisting landowners who wish to protect their land in perpetuity.	By working cooperatively with the owners of the areas privately owned open lands, the Jackson Hole Land Trust has ensured the permanent protection of over 22,000 acres in and around Jackson Hole and the Greater Yellowstone Area. For more information please visit www.jhlandtrust.org.			Jackson Hole and the Greater Yellowstone Area	Protection department: the land trust works with landowners to protect land for conservation purposes including open spaces, historic ranching, wildlife habitat and corridors, and scenic corridors. During the 2014 tax year, the land trust purchased or assisted in purchasing 615 acres of easement for $10,600,000. An additional 3 acres were protected on land sold by the land trust via a conservation easement which decreased the market value of the land by $870,243. To date the land trust has helped to protect over 25,100 acres in and around jackson hole and the greater yellowstone area.   public outreach and education: the land trust educates the public and landowners about our work to protect conservation values on private lands through easements. This is done through letters, publications, our website and email list, in the press, professional seminars, phone calls, field trips and events on easement-protected properties, and one-on-one meetings, both in jackson and with donors in cities around the u. S. The land trust formed an open space council in 2002, now with over 50 members, as another means of outreach to the community.   stewardship department: the land trust's stewardship department is responsible for actively monitoring and enforcing the conservation easements that the land trust holds, and stewarding the properties that the land trust holds in fee. The land trust works to uphold the conservation values on easement-protected and fee properties on about 22,100 acres of land in and around jackson hole and the greater yellowstone area.
Immanuel Lutheran Church	http://		EIN 83-0210082	201 S Washington	Burns	WY	82053	USA							
The Corner Club, Inc.	http://		EIN 83-0300298	919 E Madison	Powell	WY	82435	USA	Child Day Care, Children & Youth						
Hots Springs County School District No 1 Education Endowment	http://		EIN 83-0296844	Po Box 1362	Thermopolis	WY	82443	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Lincoln-Uinta Child Development Association Incorporated	http://www.lucda.org	(307) 782-6601	EIN 83-0249203	Po Box 570	Mountain View	WY	82939	USA		Provide educational and therapeutic services to eligible children with developmental disabilities. The association also provides educational programs to the parents of these children and operates the federal head start program.					Educational and therapeutic services to eligible children with developmental disabilities. Lucda serves 57 children (birth through age 2) and 254 children (ages 3 through 5). Lucda also services 75 children through the temporary assistance to needy families program. This program received in-kind facility use of $91,136.   federal head start program for preschool aged children. Also provides preschool for non-subsidized children. In fiscal year 2014, parents and members of the community donated a total of 895 volunteer hours to this program. These hours were provided by 296 individuals over the 9 month school year; (a total of 800 visits to our centers and through attendance at volunteer meetings. ) lucda serves 102 children and families through the head start program. This program received in-kind facility use of $20,765.   private pay program is available to children who don't fit the guidelines of the head start or special eduction programs. 115 private paying children attend preschool, paying tuition of $70 per month for the 9 month preschool year, including 31 children who received community funded scholarships. This program received in-kind facility use of $3,461.
Lander Wyoming Congregation Of Jehovahs Witnesses Inc	http://		EIN 83-0251471	Po Box 400	Lander	WY	82520	USA							
Ironworkers Joint Apprenticeship Training Trust Of Wyoming	http://		EIN 83-0211523	PO Box 2313	Casper	WY	82602	USA	Job Training						
Wyoming Stock Growers Agricultural	http://www.wsgalt.org	(307) 638-3942	EIN 83-6047954	Po Box 268	Cheyenne	WY	82003	USA	Farmland Preservation, Food	The objective and purpose of the wyoming stock growers agricultural land trust shall be to assure the continuation of economically viable and agriculturally sustainable wyoming farms and ranches and to help conserve natural habitats and open space for the benefit of the agricultural producer and the community. The trust may hold conservation easements and engage in any other legal activities consistent with this objective and purpose.					To support the conservation of wyoming's ranchlands through the use of agricultural conservation easements.
Cheyenne Frontier Days Old West Museum	http://www.oldwestmuseum.org	(307) 778-7290	EIN 83-0239830	Po Box 2720	Cheyenne	WY	82003	USA	Arts & Culture, History Museums	The cheyenne frontier days old west museum is dedicated to educating the community about the history and culture of cheyenne frontier days from the event's earliest inspiration to its present celebration.					The cheyenne frontier days old west museum is one of the region's premier year-round cultural attractions. Major events, exhibitions and activities include:-origins and history of cheyenne frontier days-cheyenne frontier days hall of fame-one of the nation's largest collections of carriages-cultural and educational programs-museum research center-western art and folk art shows-visiting exhibitions, historic clothing and artifact collections-annual gala fundraiser - the carriage ball-annual children's events including kids cowboy festival
American Institute Of Chemical Engineers	http://		EIN 35-1366882	561 Hardman Rd	Star Vly Rnch	WY	83127	USA							
Albin Baptist Church	http://		EIN 83-0268931	Po Box 96	Albin	WY	82050	USA							
Beacon Hill Baptist Church	http://		EIN 83-0247654	110 Central Ave	Cheyenne	WY	82007	USA							
Central Wyoming Family Planning Clinic Inc	http://		EIN 83-0308745	PO Box 1183	Douglas	WY	82633	USA	Family Planning, Health, Reproductive Rights						
United Way Of Albany County Inc	http://www.unitedwayalbanycounty.org	(307) 745-8643	EIN 83-0186732	710 E Garfield St Ste 240	Laramie	WY	82070	USA		The mission of united way of albany county is to increase the organized capacity of people to care for one another. Our goal is to help people achieve satisfactory fulfillment. Uwac seeks, through planning, fund raising, allocations and cooperation with member agencies, to bring about and maintain a balance between human service needs and resources.					Provide assistance and support for youth and low income families in laramie, wy.
Stride Learning Center	http://	(307) 632-2991	EIN 83-0216252	326 Parsley Blvd	Cheyenne	WY	82007	USA	Education, Special Education	To provide comprehensive, quality services for children with special needs and their families in a safe and compassionate environment so that they may achieve their fullest potential.					Stride learning center is a developmental preschool which provides early intervention services in laramie county. Early intervention is a system of services designed to support children ages birth through 5 who have developmental delays. Early intervention professionals (early childhood special educators, early childhood teachers, speech-language pathologists, physical therapists, occupational therapists, family service coordinators and health professionals) work closely with families to understand & build on children's strengths & to provide quality services that support children and families at no cost to them.
Jasons Friends Foundation Inc	http://www.jasonsfriends.com	(307) 235-3421	EIN 83-0316451	340 W B St	Casper	WY	82601	USA	Emergency Assistance, Human Services	Provide services to aid families in crisis					Assistance to families in need who have children suffering from life-threatening brain tumors or childhood cancers.   camp courage wyoming was created to bring childhood cancer patients, their parents and siblings together to provide a wyoming connection for families who must travel around the country to obtain specialized cancer treatment.
Powell Community Bible Church	http://		EIN 83-0247653	Po Box 385	Powell	WY	82435	USA							
Rendezvous Pointe	http://	(307) 367-2881	EIN 83-0250101	Po Box 804	Pinedale	WY	82941	USA		To provide services to the elderly.					To provide services to the elderly
Paradise Valley Christian Church	http://		EIN 23-7275418	188 Valley Dr	Castle	WY	82604	USA							
Compass Center For Families	http://visitcasa.wix.com/casbh	(307) 675-5575	EIN 86-0687212	Po Box 6022	Sheridan	WY	82801	USA	Child Abuse Prevention, Children & Youth, Children & Youth Services, Crime & Law, Domestic Violence, Protection Against Abuse	Court appointed advocates for kids					The organization provides court appointed volunteer advocates for children involved in the local court system
Vore Buffalo Jump Foundation	http://www.vorebuffalojump.org	(605) 892-2502	EIN 83-0299025	Po Box 369	Sundance	WY	82729	USA	Environment, Environmental Education	To provide responsible stewardship of precious archaeological resources and guide the quality development of the scientific, educational, cultural and econcomic potentials of the vore buffalo jump.					Provided education tours funded by fees and donations.
Wyoming Food Bank Of The Rockies	http://	(307) 265-2172	EIN 45-3855680	Po Box 116	Mills	WY	82644	USA	Food, Food Banks & Pantries	To provide food for children, adult and seniors in need thoughout the state of wyoming.					The wfbr serves over 200 agencies in all 23 counties, including 82 schools and it helps feed over 60,000 people in need across the state of wyoming.
Cheyenne Womens Bowling Association	http://		EIN 83-0228479	414 Rd 151	Carpenter	WY	82054	USA							
National Ski Patrol System Inc	http://www.imd-nsp.org	(307) 733-9625	EIN 87-6155469	Po Box 1114	Jackson	WY	83001	USA		Education, volunteer search & rescue					Provide education and training to volunteer and professional ski patrol members in first aid, avalanche rescue, snow safety, and related subjects
Attention Home Inc	http://		EIN 23-7399440	PO Box 687	Cheyenne	WY	82003	USA	Human Services, Residential Care & Adult Day Programs						
Victory Christian Fellowship	http://		EIN 83-0290615	PO Box 2387	Rock Springs	WY	82902	USA	Christianity, Religion						
Sheridan Angels Inc	http://		EIN 46-3269258	Po Box 2041	Sheridan	WY	82801	USA	Human Services						
Pinedale Preschool Inc	http://		EIN 83-0239829	Po Box 149	Pinedale	WY	82941	USA		Educational and social development					The pinedale preschool is an educational and social development school for preschool age children. This school has an enrollment of approximately 40 children.
Pisgah Home Movement	http://		EIN 62-6049524	Po Box 34	Newcastle	WY	82701	USA							
