name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Usa Swimming Inc	http://	(302) 429-6288	EIN 31-1012848	500 Creek View Road Suite 101	Newark	DE	19711	USA		Provide educational programs to the community					Conduct educational programs and competitions for the benefit of approximately 9,000 athletes and non-athlete members as well as approximately 16,000 affected family members and associates  support athlete travel to national, regional and zone competitions non-athlete travel to conferences and conventions associated with the organizations purpose and conduct local clinics and workshops for the members and the community  maintain a central office to provide information and support to volunteers, and athletes, in conducting programs, publising handbooks, newsletters, programs and other club mailings.
Lenape Indian Tribe Of Delaware Inc	http://		EIN 51-0335004	Po Box 79	Cheswold	DE	19936	USA	Human Service Organizations, Human Services						
Dima V Inc	http://	(302) 427-0787	EIN 51-0362626	2400 W 4th St	Wilmington	DE	19805	USA	Homeless & Housing, Low-Income & Subsidized Rental Housing	Housing for the mentally ill in delaware					To provide housing and shelter for the mentally ill in delaware and to solicit, receive, invest, administer, and distribute funds for the above purpose and no other purpose
Adults And Families Learning Together, Inc.	http://		EIN 51-0375958	16 W Main St Rm 127	Newark	DE	19716	USA	Community Recreational Centers, Sports						
American Philosophical Association	http://		EIN 37-6047339	31 Amstel Ave	Newark	DE	19716	USA	Arts & Culture, Humanities						
Enduring Faith Ministries Inc	http://		EIN 27-1164460	Po Box 1610	Bear	DE	19701	USA	Crime & Law, Rehabilitation Services for Offenders						
Intercultural Open University Foundation	http://www.ioufoundation.org	(302) 352-1733	EIN 27-1289218	2401 Woodland Ln	Wilmington	DE	19810	USA	Education, Universities						A charitable foundation functioning as a virtual university and offering graduate degrees to adults.
Delaware Innovation Fund	http://www.difonline.com	(302) 777-1616	EIN 23-2799695	1601 Concord Pike Suite 82-84	Wilmington	DE	19803	USA	Microfinance, Small Business Development	The delaware innovation fund is a private delaware corporate nonprofit, nonstock economic development firm established to assist in the initial capitalization of pre-seed and early stage businesses. The goal of the delaware innovation fund is to promote early stage venture investments and job growth within high technology and proprietary companies throughout delaware and the surrounding region. To accomplish this, the fund provides financial and technical support during the critical early stages of company development.					Assisted in the creation and support of over 30 new companies, creating and supporting over 2000 new jobs since inception, counseled and consulted with over 300 emerging companies and issued quarterly newsletters. Co-hosted 2 educational conferences which supported over 500 emerging entrepreneurs.
Laurel District Library Comm. Trust	http://		EIN 51-0246130	1100 N Market St	Wilmington	DE	19801	USA							
Caravel Academy Athletic Boosters Association	http://	(302) 834-8938	EIN 22-2598972	2801 Del Laws Rd	Bear	DE	19701	USA	Education	Assist in athletic programs and development of students at caravel academy					Coaches clinics, sponsoring football games, awards enriching athletic activities for the 1200 students of caravel academy
DELAWARE FOUNDATION FOR THE VISUAL ARTS	http://dfva.org	302.685.8191	EIN 51-0320156	3701 Philadelphia Pike	Claymont	DE	19703	USA	Arts & Culture, Fund Raising & Fund Distribution	The Delaware Foundation for Visual Arts (DFVA) is a non-profit, membership organization dedicated to the preservation of the arts. Our mission is to develop a wide ranging network of support and encouragement for the aspiring visual artist and to foster understanding and appreciation of art and its importance in our society.  This is accomplished by:  Annually awarding scholarships to high school seniors pursuing a career in the visual arts. Providing workshops and seminars for the continued growth of the serious student as well as the advanced artist. Scheduling thought provoking exhibits and educational programs to inspire the public, promote the arts and fund raise for our scholarship program.					
Pike Creek Valley Baptist	http://		EIN 51-0111119	199 Polly Drummond Rd	Newark	DE	19711	USA							
Redeemed Christian Church Of God Abundant Life Center Inc	http://		EIN 20-0279417	24 Blevins Dr	New Castle	DE	19720	USA	Protestant, Religion						
Water Resources Association Of The Delaware River Basin	http://www.wradrb.org	(610) 850-9106	EIN 23-1581514	1211 Greenway Rd	Wilmington	DE	19803	USA		The wra, through conferences,					Through member dues & conferences, wra provides newsletters & seminars, and participates in regional meetings
Wilmington Housing Partnership Corp	http://www.wilmingtonhousingpartnership.com/	(302) 576-3004	EIN 51-0320494	800 N French Street 7th Floor	Wilmington	DE	19801	USA	Homeless & Housing, Housing Development, Construction & Management	To collaborate with select private, non-profit and governmental entities to increase the city of wilmington's affordable housing stock by promoting renovation/rehabilitation of existing homes and limited construction of new homes in strategically selected areas, while supporting a diverse income strategy.					Subsidized construction and renovation of affordable housing in wilmington, delaware.
City Theater Company	http://www.city-theater.org		EIN 51-0352197	Po Box 387	Wilmington	DE	19899	USA	Arts & Culture, Theater	Theatrical production & awareness					City theater company produces off broadwa theater for multiple mainstage shows attendence equals approximately 3000 people
Delaware Council On Economic Education Inc	http://	(302) 831-2559	EIN 51-6024095	Po Box 885	Newark	DE	19715	USA	Economics	To incorporate economics and entrepreneurship in kindergarten to 12th grade curricula in an effort to provide for an economically literate society.					To incorporate economics and entrepreneurship in kindergarten to 12th grade curricula in an effort to provide for an economically literate society.
Delaware Progressive Committee Of Women Inc	http://		EIN 51-0381142	PO Box 602	Claymont	DE	19703	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Friends Of The University Of Sussex	http://www.sussex.ac.uk/alumni		EIN 31-1506862	Chapel York Ltd 1000 N West No 1200	Wilmington	DE	19801	USA	International						GRANT TO THE UNIVERSITY OF SUSSEX PAY A PORTION OF THE COSTS FOR CHEMISTRY STUDENT PRIZES, ORGANIC CHEMISTRY LECTURESHIP, GERMAN-JEWISH STUDIES, THE NEWTON PROJECT AND SCHOLARSHIPS
First Baptist Church Of New Castle Delaware	http://		EIN 51-6000382	901 E Basin Rd	New Castle	DE	19720	USA							
Wilmington Toys For Tots Inc	http://	(302) 576-2480	EIN 51-0312275	800 French Street	Wilmington	DE	19801	USA	Gift Distribution, Human Services	Provide toys to underprivileged children at christmas					Provide toys to underprivilged children at christmas - 19 organizations and 40 families; distribute almost 2,100 toys in the city of wilmington, de.
Destiny Community Development Corporation	http://		EIN 51-0362219	906 E 16th St	Wilmington	DE	19802	USA	Centers to Support the Independence of Specific Populations, Human Services						
American Friends Of Royal Museums Greenwich Inc	http://		EIN 30-0190984	1000 N West St Ste 1200	Wilmington	DE	19801	USA	Arts & Culture, Fund Raising & Fund Distribution						
SUSSEX COUNTY STAMP CLUB	https://sites.google.com/site/sussexcountystampclub/home		EIN 90-0925604	23020 Huff Rd	Milton	DE	19968	USA	Recreational Clubs, Sports						
Wilmington Head Start Inc	http://www.wilmheadstart.org	(302) 421-3620	EIN 51-0276298	100 W 10th St Ste 1016	Wilmington	DE	19801	USA	Unknown	Provide social, educational, and nutritional programs to children from disadvantaged families.					The head start program receives grants to take care of children 3-5 years of age from disadvantaged families. They provide education and nutritional programs for the children and social service programs for their families.   child care food program- provides meals for the children who participate in the head start program.   extended day program- provides a safe place for children after the head start program's normal program hours.
Faith Lutheran Church	http://		EIN 23-7044983	2265 Red Lion Rd	Bear	DE	19701	USA							
Fish Of Northern Delaware Inc	http://		EIN 23-7132644	Po Box 30125	Wilmington	DE	19805	USA							
West Side New Beginnings Inc	http://	(302) 684-1716	EIN 51-0350410	19801 Norwood St	Rehoboth	DE	19971	USA	Business & Industry	The organization provides residents of the west rehoboth beach community with a sense of community pride and cooperation in order to address the educational, civic and social concerns of the residents through development of youth activities to enhance the importance of education, community involvement, and responsible citizenship.					Organized different events in the community that promoted education, cultural awareness, and a sense of community.   rental of building.
Volunteers For Adolescent Pregnancy Prevention	http://		EIN 51-0311207	611 W 18th St	Wilmington	DE	19802	USA							
Laurel District Library Commission	http://		EIN 23-7397230	101 E 4th St	Laurel	DE	19956	USA							
University Of Sheffield In America Inc	http://		EIN 30-0207689	1000 N West St Ste 1200	Wilmington	DE	19801	USA	Education	To Promote Education					
Charter School Inc	http://www.campuscommunityschool.com	(302) 736-3300	EIN 52-0379570	350 Pear St	Dover	DE	19904	USA	Education	To create and maintain an environment for learning that allows each student to maximize his or her potential in developing habbits of mind, acquiring knowledge and skills, and demonstrating individual and social responsibility through the use of a social constructivist model.					Campus community school was founded and opened in 1998, on the campus of wesley college, with 300 students in grade 1-8. In 2002, with the acquisition of the facility on pear st. And a charter modification the high school was added with 300 additional students. With the loss of the wesley college facility, in 2011 the charter was amended to close the high school program and add a kindergarten. In the spring of 2013 the final class of seniors graduated. Today campus community school is a k-8 school located at 350 pear st. In dover delaware. Campus community school has an inquiry-based learning approach to learning, requires parental involvement, and emphasizes students taking personal responsibility for their education and behavior. The focus on project- based, hands-on learning and student responsibility has created a highly positive learnings environment where student are expected to work toward their potential. The vision of the schools is to provide excellence in educational outcomes for campus community school students. The school is organized in a collaborative community of learners. Campus community schools has a diverse population. The breakdown is as follows: male 47%, female 53%, low income 54%, special education 8. 3%, african american 46. 1%, caucasian 35. 6%, hispanic 8. 8%, asian 2. 2%, american indian . 2%, hawaiian . 2%, multi-racial 6. 8%. Campus community school targets students who are serious about getting a high quality education and developing strong character. Students enroll from the greater kent county area including capital, appoquinimink, caesar rodney, smyrna, lake forest, milford, and woodbridge school districts.
First Episcopal District Ministrerial Education Fund Inc	http://		EIN 52-0287099	113 Dorman St	Harrington	DE	19952	USA							
Friends Of The University Of Warwick Inc	http://		EIN 31-1675718	1000 N West St Ste 1200	Wilmington	DE	19801	USA	Alumni Associations, Education	To Promote Education					
New Castle County Head Start Inc	http://www.ncchs.org	(302) 452-1500	EIN 51-0191916	256 Chapman Rd Ste 103	Newark	DE	19702	USA		To provide social, educational, and nutritional programs to children from disadvantaged families.					The head start program provides educational and nutritional programs for children 3-5 years of age from disadvantaged families, and provides social service programs for their families. Approximately 705 children were provided services during the year ended july 31, 2015. Additionally, 106 of these children were provided extended services through purchase of care.   child care food program - provides nutritional services to enrollees of new castle county head start
Alpha Worship Center Inc	http://		EIN 51-0278206	2020 Firedancer Ln	Bear	DE	19701	USA							
Zurich International School Foundation Inc	http://www.zis.ch		EIN 13-6261035	1000 N West St Ste 1200	Wilmington	DE	19801	USA	Education, Elementary & Secondary Schools, Literacy	Zurich International School Foundation provides a U.S. administrative and fundraising arm for ZIS.					Supporting international education by supporting ZIS.
Moms House Inc	http://www.momshousewilmington.org	(302) 658-3433	EIN 51-0366837	1718 Howland St	Wilmington	DE	19805	USA		To provide free child care, counseling and support groups, career planning and job placement services to any single, divorced or separated parent who is a full-time student and is caring for an infant or toddler.					The organization's exempt purpose is providing free child care, tutuoring, counseling, support group, career planning and job placement for single, divorced or separated parents with an infant or toddler, who is a full time student or wishes to continue their education.
Eastern Shore Afram Festival	http://		EIN 05-0595124	721 3rd St	Seaford	DE	19973	USA	Arts & Culture, Cultural & Ethnic Awareness						
West Center City Adult Center Inc	http://	(302) 658-5332	EIN 51-0329889	501 N Madison St	Wilmington	DE	19801	USA		Senior citizens services					Senior citizens services  senior citizens services
Our Redeemer Lutheran Church	http://		EIN 51-0098028	10 Johnson Rd	Newark	DE	19713	USA							
Delaware Audubon Society Inc	http://		EIN 51-0189367	56 W Main St Ste 212a	Christiana	DE	19702	USA							
Milton Historical Society	http://		EIN 23-7158119	Po Box 112	Milton	DE	19968	USA							
Layton Home For Aged Persons	http://		EIN 51-0064320	C/O Robert J. Katzenstein, Esquire 1220 Market Building, P.O. BOX 410	Wilmington	DE	19899	USA	Health, Nursing Facilities, Seniors						
Zsl America Inc	http://		EIN 31-1769189	Chapel York Ltd 1000 N West No 1200	Wilmington	DE	19801	USA	Animals, Zoos & Aquariums						
Meadwood Church Of Christ	http://		EIN 51-0119698	Po Box 1091	Newark	DE	19715	USA							
Canine Guardians For Life	http://	(603) 569-7866	EIN 06-1700325	33579 Windswept Drive	Millsboro	DE	19966	USA	Animal Protection & Welfare, Animals	The organization assists animal shelters and other animal welfare organizations in the adoption of dogs to appropriate homes. In many instances, the dogs are transported from one region with excess dogs which would be euthanized to another area whee there is a shortage of dogs. The dogs are then provided with veterinary care are spayed or neutered. They are then held in a boarding kennel or fostter home prior to adoption. A representative visits all prospective adopters to ensure a proper home for the dogs. People adopting pay an adoption fee. Approximately 28 dogs were assisted in 2013 with 23 going to permanent homes.					Veterinary expenses - all animals are provided with veterinary care and are spayed or neutered.   transport and travel - many dogs are transported from one region to another by air. This expense category also includes mileage expenses for transporting dogs to foster homes and from foster homes to permanent homes.   foster care supplies and expenses - some foster homes bear all expenses for caring for the animals. Other people are willing to care for the animals but require some supplies or expense reimbursement.   boarding of dogs
Junior Board Of The Kent General Hospital	http://	(302) 744-7015	EIN 51-0081478	640 S State St	Dover	DE	19901	USA	General Hospitals, Health	To bring together those who are interested in the betterment of the bayhealth kent general hospital, financially and otherwise by taking practical action after adequate study, operating on general policy governed upon the approval of the board of directors of the hospital.					Miscellaneous small projects to benefit kent general hospital of bayhealth medical center, inc. Were carried out by the junior board.   the junior board sunshine fund provided flowers & cards for patients.   contribution (previously pledged) to kent general hospital of bayhealth medical center.   other cash contributions to benefit kent general hospital  hospice tree for kent general hospital
Living Waters Ministries Inc	http://		EIN 51-0339228	Po Box 7162	Newark	DE	19714	USA	Christianity, Religion						
Mountain Brook Academy Inc	http://		EIN 51-0327214	213 Saturn Dr	Newark	DE	19711	USA							
Delaware Dance Cmpany	http://delawaredance.org	(302) 738-2023	EIN 51-0271750	168 Elkton Rd Suite 101	Newark	DE	19711	USA	Arts & Culture, Dance	Mission: to advance the knowledge and appreciation of dance in the community and region through instruction, performances, and outreach programs: to provide the highest quality educational opportunities possible in all aspects of dance to anyone desiring such education: to be viewed as a community and regional leader in preparing students for a professional career in dance. Having the opportunity to view, converse and associate with professional company members, choreographers and directors provides students a chance to develop unique relationships and a deeper level of understanding and appreciation for the art of dance.					Dance instruction: at delaware dance company, we strive to provide our students with the highest quality dance education possible. Our goal is to instill qualities that will carry students throughout their entire lives, whether they choose a career in dance or another field. We provide year-round programs for approximately 300 students of all ages.   summer camps, classes, and intensive workshops: delaware dance company holds "mini-camps" during the summer months for area children interested in dance and theater. Performances are held at a university performance hall. Summer classes are also held for dancers who wish to retain their skills. In addition, intensive workshops are offered to accomplished dancers to further their knowledge of dance.   performances: delaware dance company annually performs "the nutcracker" as well as end-of-year student concerts. In addition, our performing company holds a spring performance every other year. The youth dance ensemble also participates in many festivals throughout the year.
Lewes Public Library Inc	http://		EIN 51-0350650	111 Adams Ave	Lewes	DE	19958	USA							
Delaware Center For Wellness, Inc.	http://		EIN 51-0311459	2644 Capitol Trail Suite 190	Newark	DE	19711	USA	Health, Public Health						
In His Ministry	http://		EIN 73-1095576	42 S Shore Drive Ext	Bethany Beach	DE	19930	USA							
Delaware Chapter Of The National Museum Of Women In The Arts Association	http://		EIN 31-1576440	3 S Dillwyn Rd	Newark	DE	19711	USA	Art Museums, Arts & Culture						
Mcc Foundation Inc	http://		EIN 22-2842246	4641 Weldin Rd	Wilmington	DE	19803	USA	Human Services						
Parent Information Center Of Delaware Inc	http://www.picofdel.org	(302) 999-7394	EIN 51-0271546	6 Larch Ave Ste 404	Wilmington	DE	19804	USA		Refer to supporting schedule					Parent information center of delaware, inc [pic] is the only and largest nonprofit organization in delaware whose mission is to serve families of typically developing children and of children with a broad scope of disabilities, families who are economically and educationally disadvantaged, and families who are non-english speakers, and who by reason of these characteristics are often less likely to be engaged in their children's education. Pic provides these families with information, education, and effective advocacy skills through one-on-one consultations, webinars, workshops and electronic news bulletins. Parents who participate in pic sponsored learning opportunities see improved family engagement, child development, and student achievement. Pic also assists schools in reaching out to underserved families and in developing meaningful and effective family engagement policies and activities. During fy14, pic served 2,630 families, the majority of whom were low income or english language learners.
Delaware Volunteer Coordinators Inc	http://		EIN 51-0346847	2006 Inglewood Rd Apt A	Wilmington	DE	19803	USA	Education, Educational Services						
Delaware Theatre Company	http://www.delawaretheatre.org	(302) 594-1104	EIN 51-0229918	200 Water St	Wilmington	DE	19801	USA	Arts & Culture, Theater	To create theatre of the highest professional quality in delaware and thereby enrich the vitality of the area through artistic programming, education and community service					Presentation of theatrical plays to subscirbers, ticket buyers, including school groups and educational programs
Neighbors Sharing with Neighbors in Crisis	http://councilforkent-sussexadopt-a-familyofdelaware.com	302-424-7260	EIN 51-0390144	13 S.W. Front St., Suite 103	Milford	DE	19960	USA	Gift Distribution, Human Service Organizations, Human Services, Single Parent Agencies	To assist families in Kent and Sussex Counties of Delaware who have experienced a financial crisis beyond the control of the head-of-household with focus on households that have not received help from the program in the past.	We have served the families in Kent and Sussex Counties for 13 years now.  Our typical year includes serving at least 1,000 households at various levels.	Families with children and or seniors and disabled living in poverty with a crisis beyond their control that caused undue hardship that can be lessened with help of household items, school supplies, and/or holiday gift assistance.	Over 1,000 individuals	Kent and Sussex Counties of Delaware	Household - kitchen, bedroom, bathroom, laundry room, and general needs such as trash cans, vacuums, brooms, etc.; baby and baby room supplies; hygiene supplies for all ages, cleaning & paper supplies for household; school supplies for 1st through 12th, and holiday gift assistance.
AMAZING GRACE OUTREACH MINISTRIES & U S FOOD RESCUE INC	http://www.agomusfr.org	(302) 777-7791	EIN 52-2035079	580 Woods Rd	Bear	DE	19701	USA	Human Service Organizations, Human Services	DONATION OF FOOD TO NEEDY INDIVIDUALS					Donation of food to needy individuals.   donation of food to needy individuals.
University Of Kent In America Inc	http://		EIN 76-0774124	1000 N West St Ste 1200	Wilmington	DE	19801	USA	International, International Academic Exchange						
Children and Families First Delaware, Inc.	http://www.cffde.org	302-658-5177	EIN 51-0065731	2005 Baynard Blvd.	Wilmington	DE	19802	USA	Children & Youth, Children & Youth Services, Community Mental Health Centers, Mental Health	Children & Families First helps families develop solutions to meet challenges and embrace opportunities.		Children and families in Delaware	In 2009, Children & Families First touched the lives of 36,596 individuals.	Delaware (statewide)	Our programs cover the lifespan, forming a comprehensive continuum of quality social, educational, and mental health services.
The Renewal Center	http://www.zyworld.com/renewal~of/index.htm		EIN 51-0328198	Po Box 371	Delaware City	DE	19706	USA	Disaster Aid, Education, Educational Services, Food, Food Banks & Pantries, Public Safety, Disaster Preparedness & Relief	Our mission is to train minister is for todays society. Our goal is to create training for homeschoolers, train ministers in HIV and prevention.  Our goal is to make sure when our ministers graduate that they are well rounded and prepared not only to deliver the gospel but to be a helpline for those who are in need. We will provide support groups, educational workshops not only for our students, but for the community. We will have mentoring for those families in domestic violence, training in wholistic health, hospice,and various prevention programs for students, individuals, families and organizations.					
Trust Uw Of Bayard Murray For Medical Scholarships	http://		EIN 51-6014974	1100 N Market St	Wilmington	DE	19890	USA							
Little Italy Merchant Association	http://		EIN 52-2028106	1301 N Scott St	Wilmington	DE	19806	USA	Neighborhood & Block Associations						
Jewish Family Services Of Delaware Inc	http://www.jfsdelaware.org	(302) 478-9411	EIN 51-0097026	99 Passmore Dr	Wilmington	DE	19803	USA	Ethnic &  Immigrant Centers, Family Counseling, Family Services, Immigration, Senior Centers, Seniors	JFS''s mission is to help people improve their lives and life prospects. We promote independent community based living and adaptive functioning.					Clinical services promote psychosocial well-being for families and individuals of all ages. Adults, couples, youth and families are evaluated and treated, individually and in groups. Psychiatric services are available to all counseling clients. Educational programming is offered to families in the process of divorce, dealing with custody issues and building constructive family relationships. Consultation services for families planning to adopt are also provided.
Delaware Housing Coalition Inc	http://www.housingforall.org		EIN 51-0271389	Po Box 1633	Dover	DE	19903	USA	Homeless & Housing	In addition to advocating for affordable housing, we are committed to fostering the growth and long-term flourishing of grass roots constituencies which develop their power, nurture their own problem-solvers and leaders, and work together to change the conditions which prevent them from obtaining safe, decent, and affordable housing.					
Shekinah Glory Fellowship Church Inc	http://		EIN 51-0344712	Po Box 456	Bear	DE	19701	USA	Christianity, Religion						
Forgotten Cats Inc	http://www.forgottencats.org	(302) 429-0124	EIN 20-0691180	4023 Kennett Pike	Greenville	DE	19807	USA	Animal Protection & Welfare, Animals, Veterinary Services	Humanely reduce homeless & unwanted cat population.					The program activities of the organization is stated in the mission statement noted in line 1 above.
First State Animal Center And Spca Inc	http://www.fsac-spca.org	(302) 943-6032	EIN 51-6018851	32 Shelter Cir	Camden	DE	19934	USA	Animal Protection & Welfare, Animals	Our mission is to prevent cruelty and suffering to animals, rescue the trapped or injured, provide emergency medical treatment and temporary housing to the homeless animals, and to reduce pet overpopulation through various spay/neuter and education programs. Kcspca is committed to place unwanted pets into happy, healthy homes and to educate the public about responsible pet guardianship.					Spay and neutering programs to prevent pet overpopulation  animal control, rescue, care, treatment, and shelter  education programs and wellness clinics
Brandywine Valley Friends Of Old Time Musci Inc	http://www.brandywinefriends.org	(302) 321-6466	EIN 23-7429152	Po Box 3672	Greenville	DE	19807	USA	Arts & Culture, Music	To present and preserve traditional american music through live performance of bluegrass and old-time music in the delaware valley and surrounding areas and to encourage local traditional musicians.					To encourage the preservation of traditional american music by providing venues for musicians to perform and providing support to other area music organizations and festivals.   newsletter published and distributed providing information about musicians in addition to the music and events of interest to the members.   kid's academy - a program where young musicians receive instruction and an opportunity to perform with their instrument with others who share their interest in the music.
Midatlantic Credit Counseling Services Inc	http://		EIN 51-0348323	422 S Governors Ave	Dover	DE	19904	USA	Financial Counseling, Human Services						
Boris Lurie Art Foundation	http://		EIN 98-0590515	501 Silverside Rd Ste 123	Wilmington	DE	19809	USA	Arts & Culture						
Friends Of The Claymont Stone School Inc	http://www.claymontstoneschool.org		EIN 51-0365592	Po Box 136	Wilmington	DE	19899	USA	Arts & Culture, History Museums	Restoration and renovation of a historic one room school					Preservation of historic school building and related elementary educational programs including girl scout and boy scout programs and summer history camp
Compassionate Care Hospice Foundation	http://www.cchfoundation.net	302-368-8944	EIN 20-1035181	248 E. Chestnut Hill Rd., Suite 4	Newark	DE	19713	USA	Philanthropy, Public Foundations	The mission of the Compassionate Care Hospice Foundation is to provide the resources necessary to support the basic and extraordinary needs of hospice patients and their families in financial distress, thereby affirming our commitment to quality of life.	CCHF tracks the number of households for whom bills are paid. Since 2004, gifts from generous donors have helped to significantly improve the quality of life for over 25,000 terminally ill patients and their families with $3.0MM in direct financial aid.	hospice patients and their families who are in financial need with life's basics . . . food, shelter, uilities and comfort.   In 14 we are celebrating 10 years of helping over 33,000 hospice patients and their loved ones	1,612 adults and 256 children.	twenty-two States	PATIENT CORE SUPPORT   Mortgages or rent payments Utility bills  electric, gas, water, oil, etc. Telephone and Lifeline Food Property taxes  so the family can remain in the home after the patient passes away. PATIENT ENVIRONMENTAL & EMOTIONAL SUPPORT Necessary structural repairs to the home Appliances: heaters, air conditioners, refrigerators, stoves, etc. Equipment repairs, i.e. to motorized wheelchairs Safety equipment: bathroom handrails, shower chairs, wheelchair ramps Transportation  airline tickets for family members to return home to care for a parent, child or sibling. Music, pet or alternative therapies - especially valuable to patients living in nursing homes, or those who experience social and emotional isolation.
Local Union 313 Ibew Electrical Joint Apprenticeship	http://	(302) 322-5089	EIN 23-7024558	814 W Basin Rd	New Castle	DE	19720	USA	Job Training						The apprenticeship and training program is established to support the education and training of electrical apprentices and journeymen within the geographic region covered by the associated union jurisdiction. Attendence varies per program
Friends Of The High School Of Glasgow Inc	http://		EIN 33-1008881	Chapel York Ltd 1000 N West No 1200	Wilmington	DE	19801	USA	Education						
Pets Enriching Troops Association	http://www.petsenrichingtroops.org		EIN 47-4324192	1013 Centre Road	Wilmington	DE	19805	USA	Animal Protection & Welfare, Animal Services, Animals, Military & Veterans Organizations, Veterans	Pets Enriching Troops mission is to increase morale, foster positive relationships and responsible pet ownership, and prevent pet abandonment by providing therapy pet services, education, and resources to military personnel and their families.					shipping and fostering, socialization and training, and therapy and assistance animal services.
Christian Interaction	http://		EIN 52-2061743	396 Briar Ln	Newark	DE	19711	USA	Religion, Religion-Related						
Millsboro Art League Inc	http://		EIN 52-0317062	Po Box 1043	Millsboro	DE	19966	USA							
Nativity Preparatory School	http://		EIN 22-3884703	1515 Linden St	Wilmington	DE	19805	USA							
Delaware Adolescent Program Inc	http://www.dapi.org	(302) 652-3445	EIN 51-0108498	2900 N Van Buren St	Wilmington	DE	19802	USA	Child Day Care, Children & Youth, Education, Family Services for Adolescent Parents, Secondary & High Schools	Dapi provides a standards-based education for pregnant and parenting teens with unique outreach, mentoring and supportive services promoting empowerment and self-sufficiency.					Adolescent services: providing services to meet the educational, social, prevention, and monitoring needs of pregnant & parenting adolescents.
Pta Delaware Congress Cape Henlopen High School	http://		EIN 23-7570728	106 Shipcarpenter St	Lewes	DE	19958	USA							
Catholic Youth Organization Inc	http://		EIN 51-0067714	803 N Broom St	Wilmington	DE	19806	USA	Children & Youth, Youth Development - Religious Leadership						
